"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENST00000374884.3",-0.859747092541443,3.81319087322987,-6.30611498590277,0.00080284178816386,0.0112534768416907,-0.0427939394965442
"ENST00000594786.1",0.780463030003382,3.14776628417019,6.21483492584585,0.000866164562918125,0.0117674291345264,-0.0436438031431354
"ENST00000330045.12",0.620828183272649,5.24761169881766,6.62120303228038,0.000621745369734736,0.00959426645275612,-0.0438920299052654
"ENST00000555592.1",-0.69173796165514,4.76110983568577,-6.49606553976776,0.000687376411313986,0.0101871313722207,-0.0448355762103398
"ENST00000693614.1",-1.65614836338086,3.35224069481831,-6.21155359076408,0.000868545531678828,0.0117873580713207,-0.0465007434857689
"ENST00000546392.6",0.826128802712224,5.08965465588232,6.57231798663699,0.000646486706014418,0.00981770446350573,-0.0474001118946337
"ENST00000402367.5",1.08096989838404,2.81915149394057,6.17204856748294,0.000897808785718149,0.011996698215867,-0.0479148472018736
"ENST00000409028.8",1.50267245304,2.24328666426822,6.1790282096048,0.000892557270949699,0.0119800863569573,-0.0479238852182267
"ENST00000646673.2",-1.15111813959652,3.67364211479993,-6.27098045107541,0.000826564106625025,0.0114382149641144,-0.0482630060875859
"ENST00000543672.6",-1.99064403545709,3.20889383719016,-6.18180188215095,0.000890480146705897,0.0119693542791536,-0.0485717495254256
"ENST00000222803.10",-0.892431025946913,4.15766764863007,-6.35845863318157,0.000768936175345795,0.0109619235619743,-0.0494587273059475
"ENST00000558964.5",-1.1173088585083,4.56096557883219,-6.42934355204676,0.000725610780768807,0.0105148841953684,-0.0534445929783542
"ENST00000419606.5",0.90945811971075,3.79578771203401,6.29196540395093,0.000812300038110309,0.0113287831359777,-0.0542505602662162
"ENST00000368518.5",1.3106691358562,2.83459461020546,6.16111087056571,0.000906109883544806,0.0120589640853955,-0.0548246616249424
"ENST00000394123.7",-1.70899303704213,5.32740468578197,-6.5785691559111,0.000643260567571728,0.00980676247013655,-0.0548805115832449
"ENST00000575571.5",2.2365053548823,2.20074506875045,6.26990807821855,0.00082730072235776,0.0114382149641144,-0.0556316751874757
"ENST00000478543.1",2.1036820710848,2.1437387782204,6.26194654371498,0.000832793166757075,0.0114880628671555,-0.0563617183652108
"ENST00000504683.1",0.89161277752387,3.89889709417415,6.30272047367201,0.000805099250751188,0.0112685104169671,-0.0601775637496358
"ENST00000619562.4",-0.770136748237116,5.60489848830078,-6.68892078774768,0.000589251255299992,0.00928928388664613,-0.0603770649649045
"ENST00000367309.1",1.32223323232566,2.94061197198127,6.16066654615667,0.000906448958868154,0.0120591354502807,-0.0622148427368145
"ENST00000623504.1",1.07351286495193,2.20751863520422,6.14550486761457,0.000918106994226951,0.0121596028497061,-0.0634944408032236
"ENST00000425118.5",0.686194629815554,5.1317974371933,6.56775727663616,0.000648852171506344,0.00984299387917872,-0.064037157540703
"ENST00000283206.9",-1.28235615119342,3.84598426014586,-6.27662474507614,0.000822699424461269,0.0114036311401581,-0.0641064001134817
"ENST00000560829.5",-0.760311249474219,5.38513241623378,-6.62603242299675,0.000619360852247485,0.00958125557689144,-0.0643012492723098
"ENST00000620924.1",-0.795784697079048,4.57951882886509,-6.43030568713124,0.000725042332406327,0.010511641183309,-0.0645108828349121
"ENST00000266563.9",-0.838510727730844,4.49662363799542,-6.41057897207535,0.000736800379557058,0.0106340820452799,-0.0649122390770183
"ENST00000370303.4",0.994506810086234,4.05639244745362,6.32328088621107,0.000791536701187085,0.0111511876950941,-0.0650453443481442
"ENST00000360961.11",-1.31441436359626,3.28517971020021,-6.1913528443987,0.000883370048426697,0.0118960684062917,-0.0654467164258143
"ENST00000645846.2",0.691072784899348,4.80813844331824,6.48574333864324,0.000693137069426813,0.0102324245507846,-0.066622281741263
"ENST00000561095.1",1.01717424213836,2.99521332664895,6.16319907266378,0.000904518272281578,0.0120489558095726,-0.0701404431976123
"ENST00000592874.2",2.77529902592263,2.74878163793815,6.1467944669869,0.000917108732004983,0.0121554770465711,-0.070559959722182
"ENST00000678186.1",1.78618023338554,5.29041204320986,6.55404407042801,0.000656024902271344,0.00989855561832761,-0.07154186971181
"ENST00000304060.10",0.726712735028356,3.53162118089261,6.23278255401049,0.000853273470224408,0.0116733341956058,-0.072281387730361
"ENST00000264954.5",0.671128043471043,5.79258643395678,6.72885146703041,0.000571008354393746,0.00908965140114362,-0.0767961122221861
"ENST00000302764.9",-0.740241514438595,4.30814608118643,-6.36006155159298,0.000767924156423172,0.0109511224599161,-0.0770823049390721
"ENST00000358160.9",-1.54312148369017,2.17525351435186,-6.16435279125138,0.000903640293750007,0.0120477743590154,-0.0772861475722673
"ENST00000279101.10",-0.945815497116075,3.56201650430653,-6.22530469964752,0.00085861756027581,0.0117166598486702,-0.0775515393086579
"ENST00000635721.1",-1.4623866145118,3.59262775663581,-6.21595997962836,0.000865349939249082,0.0117671672999422,-0.0778597706147739
"ENST00000497846.5",-1.01186765835,3.02212230821047,-6.15386254448633,0.000911659505364188,0.0121103599766876,-0.0782353331201087
"ENST00000323570.8",-0.79417080518306,5.12125019507431,-6.54056556263008,0.000663163916168099,0.00996899304566522,-0.0795438544914386
"ENST00000530337.6",-0.919376212564294,5.30904364169568,-6.583358351988,0.000640801462774636,0.00978659999178304,-0.0796166585949143
"ENST00000356509.7",0.697152888418516,5.20234728127048,6.56637844640182,0.000649569277430236,0.0098471500356352,-0.0806998957511578
"ENST00000524492.5",1.02761244544002,4.74866519392224,6.44287273808298,0.000717664299180896,0.0104454364680984,-0.0847134840237258
"ENST00000576677.6",1.47766451956654,1.82008961977494,6.27460968003794,0.000824076764010644,0.011415372239688,-0.0852033212131795
"ENST00000558814.1",-1.46707316733833,2.12620796333207,-6.16405093862387,0.000903869908708333,0.0120477743590154,-0.0852499437353886
"ENST00000457662.2",0.970207620656494,4.20950430022854,6.32922511470934,0.000787664684737327,0.0111184680891791,-0.0856203547561067
"ENST00000594583.2",0.886487473526145,3.77780070601353,6.25353148886279,0.000838644072201981,0.0115514152559375,-0.085652740454317
"ENST00000549117.5",1.71937760174517,2.12379672620649,6.17397898910003,0.000896352786770957,0.0119952071847797,-0.0876749793898179
"ENST00000672357.1",-1.15358483033599,4.61673139399843,-6.39752203115156,0.000744703513741433,0.0107158156340608,-0.0909065875053718
"ENST00000490296.1",1.18493810788924,4.75749759650664,6.43103293967397,0.000724612997072782,0.0105113837826864,-0.0927447332544791
"ENST00000511217.1",-1.3947370260828,3.16056529923319,-6.1423615724061,0.000920545408579697,0.0121685457121633,-0.0934452984440224
"ENST00000589426.5",2.74406466961591,2.26297041094607,6.3416189848781,0.000779661227945855,0.0110500340947015,-0.0935057438590814
"ENST00000587762.2",1.42751303493964,2.19875882855804,6.12067405954391,0.000937573580110929,0.0123403715513653,-0.0940614375877677
"ENST00000548358.1",-1.32738328080603,3.28538117308641,-6.15262434852405,0.000912611417433466,0.0121117938824793,-0.098625849012886
"ENST00000421484.5",0.585753275111006,4.45654270673766,6.37048782186083,0.000761378666694768,0.0108902444309667,-0.100281311669371
"ENST00000552527.5",2.23774077416897,3.39648507999488,6.13831414505314,0.00092369616220864,0.0121965695768258,-0.100405616493597
"ENST00000687601.1",1.19431659027097,3.64730443528753,6.20976275996214,0.000869848146178265,0.0117951408621773,-0.100482096586907
"ENST00000297265.5",-0.776038683181616,3.5690099896272,-6.20245018371214,0.000875190505022049,0.0118301243735121,-0.101043281274924
"ENST00000282077.8",-1.20069833485928,2.9238768451765,-6.11073246767292,0.000945499990006843,0.012421913661814,-0.102632916172163
"ENST00000264637.8",-1.59988188050977,3.2850930623165,-6.1381616130146,0.000923815143893087,0.0121965695768258,-0.104077730043163
"ENST00000682408.1",-1.46909754696665,4.52300418570271,-6.34880373960186,0.000775064415424074,0.0110201182780854,-0.105817774751271
"ENST00000526025.2",-1.28595167545604,3.93618923821116,-6.24065554373566,0.000847688236841658,0.011630185360339,-0.109405813783515
"ENST00000295083.8",-1.22938920219252,2.9075547539943,-6.10044555008278,0.000953782806553138,0.012496412407344,-0.109711188209156
"ENST00000643990.1",-0.889797173851959,4.45174495335769,-6.348805263146,0.000775063443968097,0.0110201182780854,-0.110250040001532
"ENST00000366691.4",-2.00683125283259,1.71343774114768,-6.66105091202617,0.000602381898243461,0.00941697453343345,-0.110536223549376
"ENST00000392715.6",0.961200471049802,6.93778624284027,7.03009629891771,0.000452538057187778,0.00772838988681459,-0.110808016107653
"ENST00000373491.3",-0.668973080345338,4.16111084939092,-6.29274649261387,0.000811774594761274,0.0113287831359777,-0.112375410406551
"ENST00000643144.2",-0.86284113638543,2.7642723265082,-6.09195649230936,0.000960680780046124,0.012556220286377,-0.112745349927365
"ENST00000449606.7",0.637846405113298,4.16197667726694,6.29504920547975,0.00081022781634682,0.0113108748953241,-0.11298573003126
"ENST00000565157.5",1.13227428011543,3.50660897523525,6.17507435444986,0.000895527825417176,0.0119952071847797,-0.113676978615905
"ENST00000545492.5",0.899641423547025,3.55508628460171,6.18327648258316,0.000889378120625635,0.0119620106926884,-0.116397148608248
"ENST00000493523.2",-1.17874620220933,3.91979572520057,-6.23205225452999,0.000853793696015242,0.0116767407860687,-0.117179247833114
"ENST00000650431.1",-0.945868709129138,4.7459538299692,-6.40209546213187,0.000741924258661163,0.0106829649191101,-0.118701019355404
"ENST00000292852.9",0.955785625642705,3.71507160565754,6.20315557204187,0.00087467352968357,0.011827047573325,-0.119805697861108
"ENST00000556694.5",-1.272632317549,2.04475721003929,-6.11896535508404,0.0009389304821151,0.0123544541706911,-0.12015028274823
"ENST00000331238.7",-0.702108943634558,3.3248046500014,-6.14652840222581,0.000917314587236883,0.0121554770465711,-0.120866357316454
"ENST00000431446.7",0.941257402788339,5.26553243758473,6.53005995689548,0.0006687903263455,0.0100320858033175,-0.120910295779534
"ENST00000375662.5",-1.42075204746934,2.2742535635735,-6.0802061355398,0.000970323480189792,0.0126132196342876,-0.121110236323715
"ENST00000259199.9",-1.53942266706727,4.46115375627649,-6.31356583628322,0.000797912183501843,0.0112226439844184,-0.123834884350319
"ENST00000344529.5",-0.889235545968708,3.60275069380346,-6.17857694669135,0.000892895734806578,0.0119800863569573,-0.12482457428092
"ENST00000264638.9",0.968952577831044,4.07901596965297,6.25948394174211,0.000834500522476237,0.0115074703878912,-0.125616979430649
"ENST00000619021.4",0.959417571339511,6.19606565539859,6.78056844883025,0.000548339065061076,0.0088517591931288,-0.125731054471804
"ENST00000375792.7",-1.24314039001585,3.15040820580252,-6.10727578525858,0.000948273996079304,0.0124431698729662,-0.125763378854503
"ENST00000369244.7",-0.689600824820888,3.61307883647617,-6.17798238816357,0.000893341900693832,0.0119800863569573,-0.12973073595755
"ENST00000394295.6",-1.55779152649794,2.88329018833337,-6.06415148458368,0.000983678515364248,0.012725454063094,-0.131771239421325
"ENST00000453168.5",-0.845223286705421,3.41815727077968,-6.13937020613687,0.000922872870574374,0.0121916065347771,-0.136168573279668
"ENST00000531523.3",0.9408662732612,3.56722800471435,6.1617758333791,0.000905602705423932,0.0120589640853955,-0.136202980499037
"ENST00000266643.6",-1.64774506738105,2.08580195272664,-6.12804977163144,0.000931742210711454,0.012271121871447,-0.137325302607325
"ENST00000509867.6",0.767084015747319,6.2731045472573,6.79657620754942,0.000541533659319487,0.00878803190150089,-0.137478584665924
"ENST00000437604.6",-0.910259822767519,5.34011426756419,-6.52627382555997,0.000670831484824663,0.010045672318663,-0.138301740772432
"ENST00000319715.10",0.597468834909622,6.40403465168338,6.83889370374093,0.000524006720755003,0.00859103630946883,-0.138767765147218
"ENST00000327705.14",1.47556508500217,1.84742115331497,6.17281106540927,0.000897233355936652,0.011996455799112,-0.140645694769754
"ENST00000326685.11",-2.45555062442042,3.38203105296543,-6.0706746693261,0.00097822693458941,0.0126763880553847,-0.143480583076675
"ENST00000589494.1",-0.931535898148271,4.59194465043531,-6.33795514340434,0.000782017415960384,0.0110677829748003,-0.14542578056791
"ENST00000369838.6",-1.20761040478537,2.99521483789513,-6.06742015743685,0.000980942462088084,0.0127015085173769,-0.145912934410883
"ENST00000464887.1",1.14744959418929,2.10965635995614,6.0516776232204,0.000994200578196515,0.012796208518115,-0.146818316589436
"ENST00000481057.1",0.757126024705484,5.96530205242645,6.69397177629144,0.000586906957861919,0.00926929759971724,-0.148595146317518
"ENST00000608166.2",-1.63309160725644,2.6182084710504,-6.03089057482889,0.00101202329587466,0.0129404927108083,-0.149056333477268
"ENST00000374259.8",-1.16458407274121,3.0804130791134,-6.072954298533,0.000976329974998793,0.0126608236185612,-0.14984505725119
"ENST00000393885.9",-0.897211477445989,5.21751735741869,-6.48134553592499,0.000695608269124008,0.0102394367934373,-0.150724255061443
"ENST00000379253.7",-1.67319947672538,3.37088468418488,-6.09274371369545,0.000960038702827544,0.0125516387102442,-0.151318259456385
"ENST00000258821.8",-1.68007681937983,2.62635935913151,-6.02638062833972,0.00101593832864238,0.0129595468646163,-0.152704037494601
"ENST00000394536.4",-1.52076624212859,3.24501174041878,-6.07969682319131,0.000970743942242709,0.0126132196342876,-0.152760008773893
"ENST00000539084.5",-1.13595564390299,5.95650904981017,-6.66717361737199,0.000599468608398023,0.00939531197574083,-0.152941365204586
"ENST00000316355.10",-2.92859377717389,1.91583197022326,-7.1615952848718,0.000409895011763098,0.00723839620239403,-0.152980167524324
"ENST00000313146.10",-1.00797343449422,5.34249593508275,-6.50612995097641,0.000681812584520689,0.0101290811598928,-0.153558764580566
"ENST00000526995.6",-0.595588854160383,3.95360495806453,-6.20615476299794,0.000872479350602936,0.0118047936774067,-0.15621042935047
"ENST00000558933.5",1.00135332888913,2.44640173776617,6.02223039962997,0.00101955645221821,0.0129905190699468,-0.156823323808393
"ENST00000522184.1",-2.30073064824877,1.7873219872857,-6.71270267897202,0.000578306706237692,0.00918061896152336,-0.157055723747855
"ENST00000421276.6",-0.949445583106805,4.24094477412827,-6.24950138521191,0.00084146287768472,0.0115813986435691,-0.159396649151225
"ENST00000314641.10",1.13585731357805,2.1088522544055,6.02943855287017,0.00101328188722524,0.0129427144004077,-0.163758942060607
"ENST00000336332.5",-1.28191248794192,3.12649242535279,-6.05876597476102,0.00098820559594018,0.0127642588707921,-0.163873751503457
"ENST00000415654.5",1.12155242682646,4.80835767932453,6.36439026302219,0.000765198821081918,0.0109194911647464,-0.164390698227769
"ENST00000425792.5",-1.10054489213828,2.94909611813384,-6.03673552785895,0.00100697508338772,0.012895091690985,-0.169918180653596
"ENST00000266712.11",-0.693320170572779,5.9540210304605,-6.66263640311468,0.000601625933147134,0.00940967029145392,-0.171444678254677
"ENST00000463563.6",-0.600624010385391,5.78785989118703,-6.61563687667494,0.000624506783799656,0.00962059956888827,-0.17429872254933
"ENST00000206595.11",-2.06020351939534,3.34290658352336,-6.04624745176436,0.000998821388178633,0.012828349360766,-0.175344640939239
"ENST00000642322.3",1.26118128153007,6.80021303003031,6.89619936243646,0.000501303548050013,0.00830802436137162,-0.176757951410197
"ENST00000543425.1",-1.81275233535041,5.45595261196599,-6.46753667786013,0.000703433815512154,0.0102993107662269,-0.177660794430079
"ENST00000316963.8",-1.7363027702125,5.46765942581119,-6.47201494111924,0.000700884920960903,0.0102846620661656,-0.178665181608115
"ENST00000253055.8",-1.32908323000414,2.70099636636122,-6.00108685415994,0.00103822020012814,0.0131427504487259,-0.178939642594284
"ENST00000296657.7",0.78597595599294,4.91028705369987,6.38161710143778,0.000754462491726537,0.0108207740740953,-0.179085245911264
"ENST00000491143.3",0.786881801658015,4.33780773698875,6.2534123519787,0.000838727245257259,0.0115514152559375,-0.179496185752889
"ENST00000601655.5",1.17362456100441,5.49487585621246,6.51567935072158,0.000676581313384923,0.0100806318248927,-0.180394842270189
"ENST00000397388.7",1.42614952381116,4.01057322420106,6.17400520096655,0.000896333035428327,0.0119952071847797,-0.180427017044503
"ENST00000294064.9",-0.647301261329774,4.65939068304741,-6.32110676788276,0.000792958362096643,0.0111639098637498,-0.181060056108349
"ENST00000300527.9",-0.68333133677479,5.77907265860252,-6.59787251065592,0.000633414702081453,0.00970476981092982,-0.185725905609685
"ENST00000697883.1",1.96849197352901,3.09385212405537,6.01313770412995,0.00102753515285498,0.013065112503209,-0.186238445677254
"ENST00000605778.1",-1.26039094699809,2.58201697866079,-5.98621243557132,0.00105158498687971,0.0132573611830549,-0.187193425627261
"ENST00000381042.9",-1.11760463717746,2.55698282545391,-5.9856061423405,0.00105213391734537,0.0132603985782993,-0.188297823035325
"ENST00000315796.5",0.611998951503607,4.16900350632798,6.21181754021149,0.000868353729624873,0.0117873580713207,-0.18904633106565
"ENST00000361131.5",-0.745314111276759,3.68667308415715,-6.12131828368505,0.000937062578649671,0.0123374174919279,-0.189478784675213
"ENST00000374379.9",-0.825418476552486,6.74074628068933,-6.8734841064048,0.000510164469763523,0.0084153681673291,-0.190568942511833
"ENST00000676899.1",-0.589778572320714,5.73247325457269,-6.58185130468531,0.00064157411684102,0.00979492569232497,-0.190953817785283
"ENST00000400770.6",0.586252736497411,4.94459165376912,6.38113211021243,0.000754762375316663,0.0108207740740953,-0.191019165608014
"ENST00000411744.6",-1.59563394609422,2.43227411554539,-5.98319581275455,0.00105431945283672,0.0132668085939206,-0.191136593560964
"ENST00000583516.1",-1.68608013602827,3.62658750229209,-6.08172058923021,0.000969074459309589,0.0126123224596904,-0.193123058364344
"ENST00000610036.2",1.11778752780483,2.65362247087189,5.98311381010807,0.00105439389921667,0.0132668085939206,-0.19634091114487
"ENST00000606244.2",2.18083982445879,1.89305053628834,6.29146876366976,0.00081263433443681,0.0113297752592319,-0.19659919046362
"ENST00000369732.4",1.16171485247916,2.15938181933036,5.98300640354253,0.00105449141775013,0.0132668085939206,-0.196758177199792
"ENST00000679117.1",3.72944675260529,3.23706707494919,5.97587191340557,0.00106099231856101,0.01329807926958,-0.198181403973929
"ENST00000291572.13",-1.72299650498064,4.10706003990343,-6.15515439071786,0.000910667562406995,0.01210379314073,-0.199467687737877
"ENST00000229866.10",0.729133974365412,4.77903189893793,6.32833728882756,0.00078824162131176,0.0111224368170585,-0.200674515055761
"ENST00000394853.8",-3.00719390757874,4.94655791984039,-6.23853943021965,0.000849185306463925,0.0116375088831815,-0.203612258641325
"ENST00000688667.1",-0.876354622129073,4.843040951493,-6.3310778004469,0.000786462314807504,0.0111079484393521,-0.204253664941601
"ENST00000339397.5",0.590978074852448,4.06830042465261,6.17476607790709,0.000895759912035887,0.0119952071847797,-0.205139168650489
"ENST00000588618.5",-0.628161903273931,5.50124149969873,-6.50022952862191,0.000685068157064243,0.0101599171085384,-0.207259355210692
"ENST00000618533.4",0.901447460493788,3.22628999135807,6.03220906277797,0.00101088200324397,0.0129297394193888,-0.2089842010433
"ENST00000463233.1",1.03824373899333,4.64423666553811,6.27699690625823,0.000822445333865124,0.0114036311401581,-0.211608872329296
"ENST00000361453.3",1.33966348400917,11.1953480809384,9.1203917056835,0.000109731222973915,0.00325362144813772,-0.212163405280132
"ENST00000367034.5",-0.712851210516996,5.9845591026629,-6.62471145872457,0.000620012032546386,0.00958125557689144,-0.212473435715793
"ENST00000305188.13",-0.739687661274107,5.17551061409698,-6.40688578813504,0.00073902597577084,0.010646119811304,-0.21249917603403
"ENST00000582866.1",1.08356508180891,2.1154916834044,5.96307250448353,0.00107277059413704,0.0134066741333475,-0.214000227925023
"ENST00000323666.10",-0.617196026256147,5.59103048820707,-6.5168337634551,0.000675952046556451,0.0100771873715884,-0.214122608503772
"ENST00000337227.9",-0.675630650706851,3.99012096621968,-6.14683372817652,0.000917078359976456,0.0121554770465711,-0.214210924040795
"ENST00000280614.4",0.820726426030944,4.9088206135669,6.34110177257871,0.000779993348054677,0.0110500340947015,-0.21468755612891
"ENST00000582698.5",1.12311490590527,2.19963856724881,5.95527855887042,0.00108001617182209,0.0134784222947048,-0.215101653880538
"ENST00000325301.7",0.661826289324189,6.56565803669571,6.79999803967319,0.000540091580983282,0.00877455201361254,-0.215526235426927
"ENST00000357355.7",-0.89315481143808,5.80323122773019,-6.56334365349168,0.000651150835938021,0.00985170847743174,-0.216222805804557
"ENST00000447927.6",1.14283349503707,4.24191468567631,6.18392805412389,0.000888891674874868,0.0119592041494962,-0.217002049302487
"ENST00000396496.7",-1.23063911318373,3.78693082568634,-6.09594431368934,0.000957433281048014,0.0125304993696063,-0.217550449265066
"ENST00000605755.5",-0.708844988809834,4.99058608970589,-6.35661289935594,0.000770103397692007,0.0109749293547944,-0.217716336475802
"ENST00000304567.10",-0.645068341601472,7.55565421994553,-7.12666462364516,0.000420752554802224,0.00735169020922275,-0.218420835304083
"ENST00000471186.5",-2.47589461066993,2.41213545909073,-6.02435635910726,0.00101770122093028,0.0129745604574212,-0.218453933642687
"ENST00000357175.6",-1.26380197940316,2.66403934764014,-5.9509623026256,0.00108405287942193,0.0135162839900818,-0.21988507357587
"ENST00000471759.5",0.9080010823987,4.81244191049877,6.3098702740941,0.000800352867164313,0.0112386144781556,-0.220095895094208
"ENST00000633965.1",-0.900016356161941,4.7399324592767,-6.28896790748956,0.000814320103764336,0.011340129409911,-0.220215365237338
"ENST00000355797.7",-0.748314924107697,4.43540886403446,-6.22558700092661,0.000858415115161404,0.0117166598486702,-0.221011030121971
"ENST00000296498.3",-0.700717163255024,4.54557658533094,-6.24823329639366,0.000842352076432406,0.0115865124430174,-0.222858234591683
"ENST00000318003.11",-0.776645971829635,4.90424556146593,-6.32786687632488,0.00078854750665056,0.0111224368170585,-0.223221587439093
"ENST00000295317.4",0.60609988202582,5.41864436463506,6.46284602082074,0.00070611503645389,0.0103297215985217,-0.22479287654859
"ENST00000539743.5",-1.99743349490382,3.46560806372708,-6.00702917907952,0.00103293551212385,0.0130989610024943,-0.226996003391681
"ENST00000529986.5",-1.08800718864436,6.75802168461504,-6.82362390160456,0.000530254671244029,0.00866049103227208,-0.228557898133309
"ENST00000264718.7",0.963009428082723,3.5665372201576,6.05715148148527,0.000989567399505888,0.0127704510567846,-0.228845462172557
"ENST00000482108.1",-2.36185868470351,4.7573139852188,-6.20873245473475,0.000870598586261074,0.0117989427428194,-0.233161047471
"ENST00000430570.5",1.00987817684985,4.92241706661556,6.31777323674428,0.00079514386833996,0.0111910196023669,-0.233827401845254
"ENST00000525852.3",1.14440235059737,2.24139208357948,5.92877391618792,0.00110507922607895,0.0136754745387689,-0.234845664958793
"ENST00000347136.11",-0.737120831787585,5.99554733092977,-6.59969900647892,0.000632492094765097,0.00969599165589257,-0.236783855765572
"ENST00000368068.8",-1.55199051421743,4.0378382937338,-6.10648061436104,0.000948913445829754,0.0124454320799808,-0.237452913200696
"ENST00000561171.5",1.21406029241326,4.78710358216769,6.2752723261357,0.00082362353925437,0.0114127660880329,-0.237554703197598
"ENST00000617192.4",0.81458091768554,3.56797684313986,6.04594264839662,0.000999081490410622,0.012828349360766,-0.241167249937713
"ENST00000230461.11",-0.790807671879195,6.57267825618634,-6.76408611513886,0.000555449371603101,0.0089397240357489,-0.241346191613177
"ENST00000360605.8",0.651347444638151,5.18189568198437,6.38164030432034,0.000754448148171198,0.0108207740740953,-0.24241941625476
"ENST00000281741.9",-1.39645184417887,2.2116313265846,-5.9313825237995,0.00110258313700191,0.0136642233152974,-0.243158320514268
"ENST00000554169.3",1.06376129122012,2.62332264540363,5.92495136525264,0.00110874860790648,0.013698728274465,-0.244875465407277
"ENST00000547566.5",1.13935804486846,6.1056559558482,6.6119936061845,0.00062632188265932,0.00963381065170836,-0.245078384607608
"ENST00000567962.5",-2.34810919680562,2.39625027666947,-5.97223433169526,0.00106432454324025,0.0133243281651999,-0.246981424069036
"ENST00000265978.8",-1.46699779391902,3.78570722787329,-6.05531923860823,0.00099111548115528,0.0127745405670355,-0.247513655489199
"ENST00000345865.6",0.674273678236781,4.92976559987859,6.31269218872073,0.000798488399251381,0.0112270806835303,-0.24800922220104
"ENST00000371996.9",-0.743449271825415,4.99788771576373,-6.32392600445088,0.00079111542057988,0.0111489008845256,-0.248130210628239
"ENST00000409180.1",1.39436287529761,2.58027217276438,5.9131390787889,0.00112017615652062,0.0137870051648605,-0.248466789804754
"ENST00000371696.7",-0.71890778478465,5.6552100485127,-6.49254736326032,0.000689333641967027,0.0102020905079431,-0.248676867398566
"ENST00000392659.2",0.743117349156445,4.46795058541492,6.20495753736918,0.000873354470394831,0.011812921776283,-0.24895133675689
"ENST00000283148.12",-1.66410836450912,4.5922326766128,-6.19514070696403,0.000880568290343429,0.0118743341197271,-0.249141219469248
"ENST00000397558.6",0.945080540668475,3.95043938465591,6.09544437205856,0.000957839719075888,0.0125304993696063,-0.252092730420517
"ENST00000577008.1",1.57598391299034,2.2724935057528,5.91524763999659,0.00111812641020451,0.0137735897964334,-0.252269427064392
"ENST00000338565.3",1.00065799815196,3.30733116208654,5.98906513352799,0.00104900659360619,0.0132287290200724,-0.255319862076807
"ENST00000579913.5",0.697477095448738,3.91807225756683,6.08899392511609,0.000963101544183884,0.0125687816858893,-0.256391094326394
"ENST00000396478.4",-0.834117970801843,3.62025829902298,-6.0338271927618,0.00100948335579124,0.0129233680989832,-0.256996419599822
"ENST00000395098.5",-0.693193734269595,5.42053072159417,-6.42018883718649,0.000731045279444822,0.0105651871151185,-0.258410011977897
"ENST00000317198.10",1.37389027675879,3.77055837928008,6.04597908630775,0.000999050392235637,0.012828349360766,-0.259575067332964
"ENST00000249837.7",-1.36419755737511,5.02404031771974,-6.28844782102399,0.000814671186510623,0.011340129409911,-0.264109965169479
"ENST00000552254.5",-1.096417360105,5.15879702725106,-6.33283504243933,0.000785323835436122,0.0110999826287037,-0.264706252766995
"ENST00000265651.8",-1.07614533764546,3.76276548927659,-6.04155185337937,0.00100283698659428,0.0128650598283205,-0.266025970682237
"ENST00000393695.8",-1.07053975274496,6.46874218208201,-6.69150645336534,0.000588049835308731,0.00927841483727104,-0.267161005477939
"ENST00000371691.5",2.18890807229897,2.34293819822661,5.92924839385041,0.0011046247327134,0.0136754745387689,-0.267218157666919
"ENST00000691284.1",1.1718249039925,3.36475578755584,5.97649859719081,0.00106041945072398,0.01329807926958,-0.270277220837106
"ENST00000652032.1",1.53987232224604,1.62764355739345,6.15936464878777,0.000907443309136619,0.0120655209352251,-0.27070162286665
"ENST00000593729.5",1.72487025389525,2.48147424704599,5.87941392105114,0.001153553136675,0.0140730867648821,-0.274044336930364
"ENST00000392452.3",0.85835726426653,2.85274579286802,5.91394049908576,0.00111939658349817,0.0137833879633864,-0.275064021993974
"ENST00000654187.2",-0.836614177502158,3.40368565637685,-5.98015603280316,0.00105708316205334,0.0132893066526986,-0.275625181752386
"ENST00000590500.5",-1.31600405824752,2.39420171668374,-5.87742375178685,0.00115555810494712,0.0140815859304524,-0.275683302792666
"ENST00000320330.8",-0.686149201953898,5.1512465879399,-6.33233446004459,0.00078564795898822,0.0111009194546504,-0.276281967615209
"ENST00000689784.1",-0.984262992491905,3.41834242534233,-5.97806971973563,0.00105898480576091,0.0132961425612203,-0.276899731887918
"ENST00000540499.2",-1.09147274823141,3.92403254126275,-6.05649351551662,0.000990123002521245,0.0127704510567846,-0.277410696438305
"ENST00000361492.9",0.973103737181721,3.55007854509344,5.99937370663216,0.00103974950804717,0.0131454968616459,-0.278136484257382
"ENST00000627032.2",-1.8323728937252,4.70062260819495,-6.17796077441293,0.000893358124807069,0.0119800863569573,-0.278753191294451
"ENST00000261965.8",-0.804880924608709,5.23654204117744,-6.34676766286735,0.000776363928618022,0.0110312858807893,-0.278988712961755
"ENST00000265729.7",-0.861417832070169,3.40946097306846,-5.97607476093669,0.0010608068515542,0.01329807926958,-0.279680061735355
"ENST00000481999.1",1.03323991821403,2.96067861557074,5.91623599559127,0.00111716710343268,0.0137657113062642,-0.2801241015012
"ENST00000450241.6",-1.22314546717359,2.92697002398333,-5.90437319028905,0.00112874383826785,0.0138613218578609,-0.280390655702073
