"","SRR8832553_OE","SRR8832554_OE","SRR8832555_OE","SRR8832550_CTL","SRR8832551_CTL","SRR8832552_CTL","ENSEMBL"
"ENST00000425460.6",-0.759038284603428,-1.11196189915146,-0.823706912290486,0.919368425656008,1.09714074207819,0.678197928311173,"ENST00000425460"
"ENST00000380332.5",0.959066423133644,0.831373971664168,0.932292199438431,-1.02222613031209,-0.970737238590531,-0.729769225333617,"ENST00000380332"
"ENST00000247225.7",-0.952253833874438,-0.83876903778245,-0.908605835377519,0.745653307655691,1.19959249202364,0.754382907355074,"ENST00000247225"
"ENST00000262644.9",-0.886509591382448,-0.921721173714004,-0.903505499934353,0.765206440579002,1.15789773495634,0.788632089495462,"ENST00000262644"
"ENST00000292591.12",-0.865100237411395,-1.07185764197773,-0.775026881711772,0.753798772207215,0.887995972931514,1.07019001596217,"ENST00000292591"
"ENST00000373202.8",-0.999921670241313,-0.844892386529,-0.869001527673529,0.683047282546355,0.979423649850567,1.05134465204692,"ENST00000373202"
"ENST00000395842.3",-0.894167577236001,-0.952601744441663,-0.847816727320039,1.19298633557179,0.859436431220673,0.64216328220524,"ENST00000395842"
"ENST00000415428.5",-0.92795071596614,-0.81064844581517,-0.921949819138626,1.13410001110676,1.0636899846827,0.462758985130471,"ENST00000415428"
"ENST00000450894.7",-0.780736572249982,-0.953694797910569,-0.959855450232043,0.735107173069522,0.755961615793243,1.20321803152983,"ENST00000450894"
"ENST00000313766.6",-0.929621223869173,-0.839127130861108,-0.952816336895115,0.964844491037778,0.720478430888664,1.03624176969895,"ENST00000313766"
"ENST00000374399.9",-0.923048527154837,-0.843527883431541,-0.937347319039143,0.88829984109467,1.15327117702125,0.662352711509597,"ENST00000374399"
"ENST00000370996.5",0.700653063356151,1.00618204207204,1.01259489393214,-0.955751537523489,-0.917844119140995,-0.845834342695846,"ENST00000370996"
"ENST00000221132.8",-0.874355673533332,-0.892819638482963,-0.938355552041584,1.17244577433194,0.830025091019948,0.703059998705993,"ENST00000221132"
"ENST00000300456.5",-0.95421208842348,-0.996599047167958,-0.776957285486297,0.967782321769644,0.94011313286875,0.81987296643934,"ENST00000300456"
"ENST00000392097.5",0.785124608810201,0.843987309003591,1.08779147666224,-0.986308013492772,-0.771247729401453,-0.959347651581807,"ENST00000392097"
"ENST00000323482.9",0.821657003373903,0.731251153508231,1.156582545155,-0.951667732686022,-0.909127923225859,-0.848695046125259,"ENST00000323482"
"ENST00000448926.5",-0.93768523072665,-0.926520732740007,-0.825632668427885,0.602283473381535,0.904228690907254,1.18332646760575,"ENST00000448926"
"ENST00000297632.8",-0.90400130982211,-0.830572721456363,-0.996980439377401,0.950461303772545,0.821853551833368,0.95923961504996,"ENST00000297632"
"ENST00000372764.4",-0.892390479497378,-0.802387516433009,-0.98606190893694,0.790766056731116,1.24168055297007,0.648393295166139,"ENST00000372764"
"ENST00000395384.9",1.13828973061494,0.749121662860957,0.824507387730973,-0.96596015189994,-0.927915679212076,-0.818042950094852,"ENST00000395384"
"ENST00000455354.1",0.763691342879736,1.08090538482976,0.852805226747661,-1.12488779957095,-0.884667904606859,-0.687846250279355,"ENST00000455354"
"ENST00000303221.10",-0.917168869608531,-0.790035017526002,-1.00997525914219,0.826851375995476,0.796430610298538,1.09389715998271,"ENST00000303221"
"ENST00000337352.10",-0.776682113894542,-0.91812584299653,-0.993611141109465,0.587562487464894,0.965229112343889,1.13562749819175,"ENST00000337352"
"ENST00000007699.10",-0.912045675696707,-0.780317913489179,-1.00637519447609,1.13223136067734,0.920302972781462,0.64620445020318,"ENST00000007699"
"ENST00000556029.6",-0.914302471905359,-0.775844151578601,-1.01993788937863,1.07824985210299,0.698064412404506,0.933770248355087,"ENST00000556029"
"ENST00000393459.6",-0.882675628833418,-0.887763946880186,-0.92821115694263,1.19992197510255,0.813692701921702,0.685036055631986,"ENST00000393459"
"ENST00000358432.8",-0.797465907546488,-0.855530815973718,-1.06654923441598,1.04621071199081,0.83499381873812,0.838341427207263,"ENST00000358432"
"ENST00000248121.7",-0.812802678260004,-1.07690064424683,-0.821771283034959,0.718955453037661,1.03065097788629,0.961868174617838,"ENST00000248121"
"ENST00000263025.9",-0.730339439157607,-0.873108766870716,-1.0931112055286,0.83045217026206,0.734856304731302,1.13125093656356,"ENST00000263025"
"ENST00000636672.2",-0.9112386348805,-0.782880923090626,-1.03414971891079,0.97269130420168,0.870024094549957,0.885553878130282,"ENST00000636672"
"ENST00000273261.8",0.798551835029784,1.03753496427166,0.86678829323624,-0.797817328215991,-0.748348585008933,-1.15670917931276,"ENST00000273261"
"ENST00000555082.5",-0.935339591319674,-1.0011861761356,-0.765068130574052,0.645289194048372,0.969653704817463,1.08665099916349,"ENST00000555082"
"ENST00000358056.8",-0.877404735681228,-0.77090212568746,-1.02937771291334,0.598510138253609,1.20774609120055,0.87142834482787,"ENST00000358056"
"ENST00000713574.1",-0.927138859747752,-0.86283505870046,-0.854539185108125,0.409255750369854,1.11498380988251,1.12027354330398,"ENST00000713574"
"ENST00000377602.5",-0.994724962049782,-0.962608080512839,-0.761929902883381,0.806025823025854,0.848325011977442,1.0649121104427,"ENST00000377602"
"ENST00000538012.2",-0.794100578233141,-0.951462888006923,-0.932576720017615,0.995582467590732,1.14765984567205,0.5348978729949,"ENST00000538012"
"ENST00000389661.4",0.780336260949816,1.19465653052251,0.704344115850943,-0.673617676017285,-0.967118396209229,-1.03860083509676,"ENST00000389661"
"ENST00000309602.5",-0.752811099685448,-0.906805202846537,-1.06378132457491,0.915203018021417,0.963125388570933,0.845069220514547,"ENST00000309602"
"ENST00000379205.5",-0.937877388153513,-0.964066995949872,-0.814096536590189,0.692493256723408,0.986394938831142,1.03715272513903,"ENST00000379205"
"ENST00000522677.8",-1.0463505193085,-0.870174417377654,-0.797161082014366,0.776254946136032,0.840088242257737,1.09734283030675,"ENST00000522677"
"ENST00000316999.9",-0.785904572979959,-0.890119348072049,-1.01914808297016,0.617050107409486,0.96378615275492,1.11433574385776,"ENST00000316999"
"ENST00000368223.4",-0.82203904353019,-0.897725502781051,-0.948183142281625,1.20467614307621,0.95238794557334,0.510883599943315,"ENST00000368223"
"ENST00000262061.7",-0.791334821650807,-0.862124628143568,-1.00278599813301,0.563364506441777,0.804060930760219,1.28882001072539,"ENST00000262061"
"ENST00000342983.6",1.13348127311622,0.612303924286087,0.937082184588704,-0.809828078624492,-0.774931511309865,-1.09810779205665,"ENST00000342983"
"ENST00000374759.8",0.988860380858661,1.08396068435672,0.618868952493623,-0.773815338976615,-1.07355361456192,-0.844321064170469,"ENST00000374759"
"ENST00000410023.6",-0.979288573923532,-0.861464607884345,-0.823527368591094,1.06945668657803,1.11772904724626,0.477094816574687,"ENST00000410023"
"ENST00000343028.9",-0.811767084715492,-0.78870104791496,-1.07809665010583,0.611853333672958,0.880581607860132,1.18612984120319,"ENST00000343028"
"ENST00000417171.6",-0.883052014480874,-1.01645349270475,-0.810826072511861,0.672256844480813,0.999050635646605,1.03902409957007,"ENST00000417171"
"ENST00000367385.9",-1.03019198498414,-0.920654434875466,-0.776595208906756,0.844498577073668,0.973756603539572,0.909186448153116,"ENST00000367385"
"ENST00000285605.8",-0.872705363784226,-0.93596321850909,-0.910565189837057,0.704787388417074,1.06848842415768,0.945957959555619,"ENST00000285605"
"ENST00000652385.1",-0.874180832606699,-0.955279378338043,-0.896276779773684,0.757344974262763,0.916808546488297,1.05158346996737,"ENST00000652385"
"ENST00000379143.10",-0.949373993501617,-0.947863469237523,-0.758151326152789,0.634514071268375,0.709709066163779,1.31116565145977,"ENST00000379143"
"ENST00000392066.7",0.691685638481334,0.938425524252512,1.07543474744626,-0.994866589306241,-0.980633748455286,-0.730045572418581,"ENST00000392066"
"ENST00000309083.8",-0.782780149195078,-0.96508804755665,-0.934961055655673,1.15406865115252,0.562787662680186,0.965972938574699,"ENST00000309083"
"ENST00000446198.5",1.11058247248459,0.972586163139548,0.595644006556776,-0.855167248686793,-0.722430694936247,-1.10121469855787,"ENST00000446198"
"ENST00000368845.6",1.1349745652633,0.840495530176672,0.739402216484324,-0.900755162339288,-0.876942270849359,-0.937174878735649,"ENST00000368845"
"ENST00000555848.1",0.652749050799594,0.991164169771033,1.04740818502246,-1.03508772363308,-0.988564276211879,-0.667669405748126,"ENST00000555848"
"ENST00000684689.1",-0.970405157485151,-0.938636804433063,-0.772296384170954,0.557083441328088,0.977683198923959,1.14657170583712,"ENST00000684689"
"ENST00000304056.9",-1.06358185607448,-0.641835889900138,-0.99178747878053,0.720226236904388,0.977328596285247,0.999650391565511,"ENST00000304056"
"ENST00000227451.4",-0.803958168687293,-0.912005438671962,-1.01192147926101,1.01716828422122,0.856932442687585,0.853784359711458,"ENST00000227451"
"ENST00000352966.9",0.678770121715643,0.776789177277496,1.23003655086629,-0.961186539049051,-0.940327894616685,-0.784081416193693,"ENST00000352966"
"ENST00000380502.8",-1.00220087353542,-0.850677358214704,-0.880034361485838,0.982220759061321,0.886800070395441,0.863891763779205,"ENST00000380502"
"ENST00000320031.13",-0.930710519535638,-1.08504857396958,-0.701880147951438,0.92620549066054,0.869854487761869,0.921579263034251,"ENST00000320031"
"ENST00000444046.5",0.89158153079149,0.555087206313911,1.21894978731106,-0.854819331399737,-1.04841888769443,-0.762380305322297,"ENST00000444046"
"ENST00000449759.2",0.735304090804226,1.00746952732671,0.968254773753792,-0.709125688374145,-1.00959078414622,-0.992311919364364,"ENST00000449759"
"ENST00000398136.7",-0.794350192038211,-0.870390590043738,-0.947890573837263,0.752034820811122,1.38662345218782,0.473973082920267,"ENST00000398136"
