"","SRR21765427_OE","SRR21765428_OE","SRR21765429_OE","SRR21765430_CTL","SRR21765431_CTL","SRR21765432_CTL","ENSEMBL"
"ENST00000533907.1",0.291297634195292,1.32317499984924,0.88628657135014,-1.12573503696984,-0.399220030738045,-0.975804137686785,"ENST00000533907"
"ENST00000502803.5",0.202508041264629,0.725559381881229,1.47286604765403,-1.27120790024263,-0.497371214580656,-0.632354355976599,"ENST00000502803"
"ENST00000608382.6",-0.504934433160261,-1.0568035153218,-1.10696029151616,0.799972876028795,1.02607586496834,0.842649499001082,"ENST00000608382"
"ENST00000343975.9",-1.06061615099837,-0.612645789589449,-0.891951931084491,0.88334509714352,1.34568205757075,0.336186716958039,"ENST00000343975"
"ENST00000707071.1",-0.895254588322874,-1.16958603343191,-0.572672205100721,1.22882466212334,0.7188880677582,0.689800096973964,"ENST00000707071"
"ENST00000423517.6",-1.08556721093372,-0.643604534620618,-0.920227365174593,1.06615298431897,1.08358393008345,0.499662196326517,"ENST00000423517"
"ENST00000534831.1",0.70839562587885,0.64273192943948,1.12710611767799,-1.46798832805277,-0.231795447502931,-0.778449897440615,"ENST00000534831"
"ENST00000586686.6",0.967826382011459,1.13026956157443,0.546675429237429,-0.559782687317895,-1.04122525541238,-1.04376343009305,"ENST00000586686"
"ENST00000704783.1",-0.764405165657586,-1.19071154712408,-0.648944749412658,0.688211692775235,1.3239070993778,0.591942670041287,"ENST00000704783"
"ENST00000335766.2",-1.29124221437623,-0.649599466026494,-0.711026412732398,0.800271999670631,1.08472601441643,0.766870079048058,"ENST00000335766"
"ENST00000542263.5",-0.765583203991791,-1.06660836348121,-0.859304328433016,0.910687073707595,1.13822899727453,0.642579824923888,"ENST00000542263"
"ENST00000625349.2",0.690253774249465,0.557995481884665,1.32647390908631,-1.26062646320714,-0.662224594078437,-0.651872107934866,"ENST00000625349"
"ENST00000075120.12",1.09639665326231,0.985322169212097,0.579446023144989,-1.17723917088756,-0.788798391700452,-0.695127283031382,"ENST00000075120"
"ENST00000703308.1",-1.01301516698606,-0.74460249483868,-0.758571185758144,0.279031727999425,0.755506626015608,1.48165049356785,"ENST00000703308"
"ENST00000473511.5",0.571379799327159,0.35381131960066,1.54830675067149,-1.00534305034325,-0.557109975699442,-0.911044843556619,"ENST00000473511"
"ENST00000492135.5",-1.11323047983078,-0.579156708794878,-0.931054454335308,0.510402350820304,0.875612316605864,1.2374269755348,"ENST00000492135"
"ENST00000547034.5",-0.975793863054303,-0.651946925913888,-1.04831809168028,0.70097765686494,0.785083053897725,1.18999816988581,"ENST00000547034"
"ENST00000348721.4",0.815485746433058,0.720736773394302,1.08645085381957,-1.35171029942956,-0.62221991050313,-0.648743163714235,"ENST00000348721"
"ENST00000214869.7",-0.9368662000132,-1.13934418707741,-0.523313982421243,1.07438348860937,1.10388538925346,0.421255491649025,"ENST00000214869"
"ENST00000368450.5",-1.02959766151606,-1.10508804226636,-0.375656135682808,0.676877779532414,1.38504431039852,0.448419749534294,"ENST00000368450"
"ENST00000265293.9",0.399266177611982,0.354595508429195,1.64988678846743,-1.00957557159496,-0.725549178723733,-0.668623724189915,"ENST00000265293"
"ENST00000551567.1",0.649200316203554,1.21418709329368,0.784922709000562,-0.974421124703232,-0.574517094770281,-1.09937189902429,"ENST00000551567"
"ENST00000515766.1",1.17177724180713,0.941669295476314,0.561365486982456,-0.72791327960862,-0.974049355799333,-0.972849388857951,"ENST00000515766"
"ENST00000331483.9",-0.942719974191696,-1.01647162690416,-0.584670148951987,0.279434958512864,1.34938505106979,0.915041740465193,"ENST00000331483"
"ENST00000552884.5",0.891712537207975,0.826457028917787,0.925693204448236,-0.770814719787142,-0.538654832656603,-1.33439321813025,"ENST00000552884"
"ENST00000564421.1",0.614934288898315,1.5153021664398,0.405872281589332,-0.951746901679533,-0.797634283822331,-0.786727551425582,"ENST00000564421"
"ENST00000409537.2",-1.23243874116403,-1.02962881484978,-0.319353953744337,0.738089867497461,1.11565020317531,0.727681439085384,"ENST00000409537"
"ENST00000320640.11",-0.888166755034506,-0.645665138762361,-1.12333758756193,0.736391723057414,0.690738512908684,1.2300392453927,"ENST00000320640"
"ENST00000369250.7",0.913913559889612,0.623440308015738,1.03774218099459,-1.07273707862706,-0.292993237233529,-1.20936573303936,"ENST00000369250"
"ENST00000463792.5",1.40700659593624,0.441296957829571,0.720634131830327,-0.875179883233826,-0.616739478770917,-1.0770183235914,"ENST00000463792"
"ENST00000300245.8",-0.969687988701817,-1.19667499927415,-0.443750636972799,0.544748378605258,1.0565774601771,1.00878778616641,"ENST00000300245"
"ENST00000523908.5",0.158924936793148,0.763155321350131,1.40314775602616,-1.41345927845518,-0.38522692254882,-0.526541813165447,"ENST00000523908"
"ENST00000674507.1",0.309741860408854,1.03879857349447,1.15283369610413,-1.34990415289536,-0.502423336536066,-0.649046640576032,"ENST00000674507"
"ENST00000270001.12",-0.922069914154446,-0.88329353788021,-0.883254761503935,0.706537889363482,1.24196209295814,0.740118231216971,"ENST00000270001"
"ENST00000574255.6",0.394742693686922,0.999832216565766,1.2060139018047,-0.675473396118321,-1.16348707608809,-0.761628339850977,"ENST00000574255"
"ENST00000683401.1",-1.27024764173315,-0.907189271346408,-0.455543892841305,1.04666634895829,0.826706387147395,0.759608069815176,"ENST00000683401"
"ENST00000369764.2",-0.987151870663009,-0.965673710191891,-0.650632805287384,1.34938756504803,0.803796279390254,0.450274541703996,"ENST00000369764"
"ENST00000357710.8",-1.01573207102001,-1.0633152438613,-0.473031410109023,0.919720668989148,1.28292725598975,0.349430800011428,"ENST00000357710"
"ENST00000526991.3",-1.33297732281785,-0.846600356808709,-0.446690406978969,0.839171399001962,0.947590228913911,0.839506458689657,"ENST00000526991"
"ENST00000526033.5",-0.70920903276892,-0.725647832826774,-1.2165275348025,0.577038205504756,1.09235175669799,0.981994438195455,"ENST00000526033"
"ENST00000373610.8",1.39517812566854,0.758703142849355,0.431362876948566,-0.808862052494274,-0.715348463486665,-1.06103362948552,"ENST00000373610"
"ENST00000550542.5",-0.814045229936228,-1.20593712184316,-0.539116772611789,0.438578631782447,1.33570927173775,0.784811220870986,"ENST00000550542"
"ENST00000590503.5",0.726158382553824,1.02800981395182,0.952158372900211,-0.720873651005148,-1.08919871551053,-0.896254202890182,"ENST00000590503"
"ENST00000590152.1",1.04521919811199,0.641693190958271,1.01309282989695,-0.898148021116922,-0.760616364910072,-1.04124083294022,"ENST00000590152"
"ENST00000466112.5",0.291785273288106,0.656512400892467,1.54895643485242,-0.832501364452076,-0.886355130086794,-0.77839761449412,"ENST00000466112"
"ENST00000680610.1",-1.09077714855155,-0.499583940532636,-0.934744195219645,0.630890475361064,1.44451404141568,0.449700767527087,"ENST00000680610"
"ENST00000338483.7",0.0641224783413364,1.21641157860349,1.15659114704608,-0.898750956223004,-0.463019560794808,-1.07535468697309,"ENST00000338483"
"ENST00000233630.11",0.234539280185858,1.28389651260089,1.04706221453396,-0.816636645644364,-0.919753675470678,-0.829107686205666,"ENST00000233630"
"ENST00000576353.5",-0.853875266746866,-0.880898165427258,-0.75905132503362,0.299653493209703,0.637863162448907,1.55630810154913,"ENST00000576353"
"ENST00000373659.4",-1.23435489970808,-0.56107040895822,-0.79525631878426,0.824529557512515,1.26362813843634,0.50252393150171,"ENST00000373659"
"ENST00000490982.1",-1.17549890027133,-0.702591217773358,-0.715045684377193,0.478410818904316,1.32973153902813,0.784993444489433,"ENST00000490982"
"ENST00000320619.10",-0.975950009917458,-0.875595374174643,-0.863853583538693,1.05723208466739,0.974191880838278,0.683975002125128,"ENST00000320619"
"ENST00000634311.1",-0.767020041326756,-0.741343956091951,-1.1242265698866,0.662558961155091,1.3157024923353,0.654329113814915,"ENST00000634311"
"ENST00000378802.5",-1.04501478484722,-0.729094884455027,-0.810978827610976,0.384724053172275,0.826445441048128,1.37391900269282,"ENST00000378802"
"ENST00000298090.10",-1.12469773493384,-0.913196071162125,-0.386511911526379,0.350957000876143,1.52609685246363,0.547351864282569,"ENST00000298090"
"ENST00000286692.8",1.10333400874868,0.929036585029744,0.600123066812043,-1.25154416336237,-0.549897645746532,-0.831051851481565,"ENST00000286692"
"ENST00000420115.6",-1.35833688548203,-0.672834753779308,-0.589030164607645,0.98212495306306,0.975627787790317,0.662449063015608,"ENST00000420115"
"ENST00000593926.5",0.691531630158301,0.898460406986181,0.908726286434239,-1.16467654274738,-0.100247455882761,-1.23379432494857,"ENST00000593926"
"ENST00000240304.5",-0.0666488047883828,0.718045120399416,1.63075671400275,-0.952433594387032,-0.543626385359062,-0.786093049867685,"ENST00000240304"
"ENST00000648319.1",-1.18227070551751,-1.09676285067745,-0.263052839907297,0.520898362679085,1.10063510232658,0.920552931096593,"ENST00000648319"
"ENST00000248668.5",0.362377164042271,0.962733361186928,1.18989516551193,-1.22775546623277,-0.951916132409547,-0.335334092098817,"ENST00000248668"
"ENST00000231887.8",-1.12344349897021,-0.961726255489163,-0.56289837652634,1.10366805000823,0.97888066628343,0.565519414694054,"ENST00000231887"
"ENST00000481831.1",1.25547373187449,0.552177900117995,0.856415988391868,-0.894143627975683,-0.785894763680805,-0.984029228727871,"ENST00000481831"
"ENST00000643792.1",-0.826980982211059,-1.00428387261781,-0.742555741950469,0.959418546850915,1.32319346236486,0.29120858756357,"ENST00000643792"
"ENST00000361278.7",0.772165992675535,0.588174392012852,1.26268502606234,-1.2070406965575,-0.752621331615437,-0.663363382577791,"ENST00000361278"
"ENST00000668567.1",-0.849519613908195,-0.7303741486118,-0.981355128762785,0.781726201007792,1.43168651706255,0.347836173212441,"ENST00000668567"
"ENST00000452853.6",-1.03743528671404,-1.15725542201071,-0.336299827323509,0.471844143739571,1.28325755888614,0.775888833422545,"ENST00000452853"
"ENST00000395374.1",-0.976261915840395,-1.08087492193949,-0.653004363231927,0.876077863375717,0.954453523893692,0.879609813742407,"ENST00000395374"
"ENST00000278937.7",-0.952260769247491,-0.527361038490403,-1.08961318783043,0.633402961932345,1.38798191636843,0.547850117267547,"ENST00000278937"
"ENST00000616852.1",-0.919053428038977,-0.848225064200604,-0.730894435627426,0.0930874744338213,1.18298430415583,1.22210114927736,"ENST00000616852"
"ENST00000322090.8",-1.31380200825054,-0.478703308630481,-0.696557684224848,0.323983140973369,1.31793782933444,0.847142030798061,"ENST00000322090"
"ENST00000672186.1",-0.724569604777021,-0.769880260918622,-0.923485024055987,0.16743867228992,1.60952920512143,0.640967012340278,"ENST00000672186"
"ENST00000308108.9",0.502938126158149,1.35158501943701,0.731972873229829,-0.562805001508016,-0.911658800861209,-1.11203221645576,"ENST00000308108"
"ENST00000463306.1",-1.11061767326149,-1.12592503470337,-0.406532851368972,0.826826186705469,0.89184884506227,0.924400527566089,"ENST00000463306"
"ENST00000477432.1",0.969702028560829,0.942824751267265,0.75377271606677,-1.24699002754906,-0.567559089550473,-0.85175037879533,"ENST00000477432"
"ENST00000438958.2",0.457203503927324,1.41536141273281,0.655993365627124,-0.802176722328209,-0.528746769367709,-1.19763479059134,"ENST00000438958"
"ENST00000232424.4",-1.11499322093072,-0.779526429580104,-0.60176036143379,0.322245440032231,1.4869909392854,0.687043632626985,"ENST00000232424"
"ENST00000504065.5",1.46748526424738,0.565294224247408,0.546605831792758,-0.902508442708698,-0.900373822293945,-0.776503055284903,"ENST00000504065"
"ENST00000484661.1",0.595579370932112,1.36759480427645,0.603822318353964,-1.20721663751487,-0.560525708626619,-0.799254147421037,"ENST00000484661"
"ENST00000369985.9",-0.898180057219724,-0.64319914763928,-1.11322573363991,1.20840804456397,0.592134373515454,0.85406252041949,"ENST00000369985"
"ENST00000407911.2",-1.13315914634823,-0.801611164536842,-0.557014296646701,0.720506308389391,1.46669948048923,0.304578818653148,"ENST00000407911"
"ENST00000612795.2",0.923356166915092,1.10047543164824,0.560957671322876,-1.24527483054933,-0.374939620001428,-0.964574819335457,"ENST00000612795"
"ENST00000377970.6",-0.747486008048839,-0.973644376800629,-0.976028025910782,0.680634854825664,0.859595782343984,1.1569277735906,"ENST00000377970"
"ENST00000677478.1",-0.731081529451894,-1.10181894982247,-0.79479643764005,1.26666737770058,0.891662197703857,0.469367341509978,"ENST00000677478"
"ENST00000290765.9",0.482148058437028,1.35062181831594,0.793473933998083,-0.954589996792879,-0.784359583061456,-0.887294230896714,"ENST00000290765"
"ENST00000357847.9",-0.991193697935075,-0.663765582904374,-1.00853623567723,1.04916087972352,0.527857227159139,1.08647740963402,"ENST00000357847"
"ENST00000496254.5",1.19309697917168,1.03442130625882,0.344613573515752,-1.11511473045463,-0.525034578240181,-0.931982550251432,"ENST00000496254"
"ENST00000359120.9",-0.939750044430598,-0.849987677361,-0.932738609164989,1.07410478433014,0.746326850525355,0.902044696101096,"ENST00000359120"
"ENST00000389532.9",-1.04007610845729,-0.643900890058837,-0.747032276552349,0.148280015691783,1.54021467126161,0.742514588115084,"ENST00000389532"
"ENST00000242275.7",-0.667879346153075,-1.16050986242927,-0.826646784121032,0.673493292112213,1.22202897810026,0.759513722490902,"ENST00000242275"
"ENST00000470834.5",-1.17213662388577,-0.801280125587456,-0.655032026536783,0.806103591534612,0.561383403210952,1.26096178126445,"ENST00000470834"
"ENST00000641784.1",0.799520279452662,0.440714483948744,1.34797814675386,-1.05447907181971,-0.942076972992109,-0.591656865343453,"ENST00000641784"
"ENST00000310078.13",-1.12376991605357,-0.851892398785741,-0.644968731650401,0.75789435501706,1.30961298060332,0.553123710869339,"ENST00000310078"
"ENST00000409094.5",-0.825499209466817,-1.19279276765847,-0.473527756788329,0.294308608670165,1.39066548213508,0.806845643108376,"ENST00000409094"
"ENST00000341071.11",0.945289239496524,0.576029274287397,1.09752888915724,-0.529798048679005,-0.812900745222428,-1.27614860903973,"ENST00000341071"
"ENST00000396662.5",-0.685876404415523,-1.1095327677741,-0.812901469792472,0.503052785920341,0.762297763811691,1.34296009225006,"ENST00000396662"
"ENST00000395400.4",1.03099844228557,1.19746409352901,0.401773249533069,-1.02763347152352,-0.82871076052453,-0.77389155329961,"ENST00000395400"
"ENST00000493224.5",0.865726768688755,0.239038727224992,1.39081950873875,-0.922098628428266,-0.494507688606008,-1.07897868761822,"ENST00000493224"
"ENST00000371222.4",-1.0195228133403,-0.694117982311543,-0.792080757757432,0.834305675516326,1.45154073048398,0.219875147408973,"ENST00000371222"
"ENST00000339365.2",1.00534969582964,0.887381525856436,0.682181002812168,-1.44831306915163,-0.517302178959432,-0.609296976387179,"ENST00000339365"
"ENST00000288228.10",0.826879378366467,0.463652807226162,1.33884263307305,-0.881119976737132,-0.828154264225608,-0.920100577702945,"ENST00000288228"
"ENST00000690779.1",0.569589641204656,1.03789503365862,1.02879234004079,-0.77720624018141,-0.60719531203587,-1.25187546268679,"ENST00000690779"
"ENST00000679614.1",-0.983453382258256,-0.973445300202122,-0.616346292617825,1.43221001841866,0.53092570521236,0.610109251447183,"ENST00000679614"
"ENST00000493510.1",0.540264674944348,0.838761114109004,1.12613418582064,-1.26707870483049,-0.192130451176952,-1.04595081886655,"ENST00000493510"
"ENST00000223210.5",-0.822574093637467,-0.954674713462129,-0.831626674183827,0.81657629335778,1.36911898744672,0.42318020047892,"ENST00000223210"
"ENST00000476243.5",-1.23820720744409,-0.628145345568879,-0.709757064762167,0.390811096381166,1.21101969289159,0.974278828502381,"ENST00000476243"
"ENST00000585663.1",-1.18673313118305,-0.664558128519921,-0.735052887235693,0.944253660421153,1.25109097568884,0.390999510828671,"ENST00000585663"
"ENST00000314045.11",-1.37666322394902,-0.699905977267885,-0.517131845004686,0.647370564040974,1.10415154872125,0.84217893345937,"ENST00000314045"
"ENST00000677285.1",1.1240145933901,0.778592117035696,0.76347597973411,-0.883683279120454,-0.592770510005096,-1.18962890103436,"ENST00000677285"
"ENST00000336949.7",0.322603461307052,1.28980216583581,0.947458568428646,-0.550874711030847,-0.923324183819956,-1.08566530072071,"ENST00000336949"
"ENST00000422725.4",-0.907414875873334,-0.951859686120192,-0.862970065626477,0.737043103260382,1.07037918011181,0.91482234424781,"ENST00000422725"
"ENST00000267884.11",-1.15643247190351,-0.88316791737321,-0.548288457767625,0.942055831952608,1.23535182819003,0.410481186901713,"ENST00000267884"
"ENST00000327470.6",-1.26983621863449,-0.861153297694655,-0.452470376754819,0.656811837224737,1.2406445814245,0.686003474434725,"ENST00000327470"
"ENST00000532094.5",1.42985302624416,0.407398399788353,0.732556941609447,-0.712321002994219,-0.8278072462108,-1.02968011843694,"ENST00000532094"
"ENST00000257897.7",-0.952063430724265,-0.90869109191251,-0.603541651322375,0.0560597942762796,1.18610059112333,1.22213578855954,"ENST00000257897"
"ENST00000395285.3",0.894372495898515,0.223862550660009,1.37279591046187,-1.1015012000629,-0.486542138682812,-0.902987618274676,"ENST00000395285"
"ENST00000292330.3",0.395658373933005,1.42952773508335,0.755358803091595,-0.873058596669249,-0.922124121564881,-0.785362193873821,"ENST00000292330"
"ENST00000568922.1",0.670706191520201,0.166067688141763,1.58255237281384,-0.986962793359584,-0.811509112641762,-0.620854346474459,"ENST00000568922"
"ENST00000478027.3",0.720897539703983,1.30720381194296,0.599618450395668,-1.02035024406157,-1.00249320023703,-0.604876357744004,"ENST00000478027"
"ENST00000361171.8",-1.04600542582749,-0.800112784936783,-0.873948187771795,0.794867137435085,0.870684229326294,1.05451503177469,"ENST00000361171"
"ENST00000245787.9",-1.27474140118079,-0.574076806147957,-0.811906815493867,0.848484644373243,0.796020876477357,1.01621950197201,"ENST00000245787"
"ENST00000263269.4",-1.24700287939915,-0.575733184238721,-0.636072033241906,0.193587140551884,1.36265233998859,0.902568616339305,"ENST00000263269"
"ENST00000553532.6",-0.887602120001694,-0.830922747256386,-0.965471285969975,1.20598087852988,0.88553511792461,0.592480156773567,"ENST00000553532"
"ENST00000409359.7",-0.835466727489102,-0.900599067529694,-0.734056163762743,0.210646802594438,1.55109974364036,0.708375412546738,"ENST00000409359"
"ENST00000337743.9",-1.18262127826277,-0.671677486184258,-0.659457894687268,0.384420105120094,1.45232511916062,0.677011434853579,"ENST00000337743"
"ENST00000602269.2",-1.03295926187844,-0.641733694666732,-0.990682650255498,0.735497461759154,0.703644630077884,1.22623351496364,"ENST00000602269"
"ENST00000328933.10",-1.11283082497663,-0.535140342416619,-0.941670521835486,0.386799549449823,1.18085141471644,1.02199072506248,"ENST00000328933"
"ENST00000576984.3",0.407736242118881,0.305273209010645,1.6176152393695,-0.930927159848878,-0.327237442037442,-1.0724600886127,"ENST00000576984"
"ENST00000382252.6",-0.911872119202775,-1.22670560383157,-0.525227060565906,0.801589385439123,1.00644194486327,0.855773453297857,"ENST00000382252"
"ENST00000587161.5",0.826671260598656,1.04366523530163,0.780102305750376,-0.810820461060236,-0.552868945944112,-1.28674939464632,"ENST00000587161"
"ENST00000624069.3",-0.704469518706053,-1.24206909304211,-0.698867916850547,0.578129471137835,1.00607225794144,1.06120479951944,"ENST00000624069"
"ENST00000560549.5",-0.88965843461836,-0.94643553822766,-0.634738712130617,0.0669676760376115,1.29167170655063,1.11219330238839,"ENST00000560549"
"ENST00000530769.5",0.561636377071976,1.45193733850903,0.565469614125046,-0.853656903522317,-0.722198743924542,-1.00318768225919,"ENST00000530769"
"ENST00000603864.5",-1.23615257062334,-0.793669053354799,-0.656958809276733,0.85947935266857,0.880469208325,0.946831872261308,"ENST00000603864"
"ENST00000684047.1",-1.11778821671033,-0.573664920135055,-0.96932933720137,1.17152915946444,0.7297873672461,0.75946594733621,"ENST00000684047"
"ENST00000592618.5",1.20627979211699,0.943127020611407,0.522043484750535,-0.868013131449114,-0.9419148756015,-0.861522290428322,"ENST00000592618"
"ENST00000606343.1",-0.966242770308956,-1.05682803002542,-0.694486991159562,0.936047683736801,0.845462424020336,0.936047683736801,"ENST00000606343"
"ENST00000561679.5",0.619111433325785,0.677317757398846,1.32915366334978,-0.84784714610847,-1.10366464281895,-0.674071065146983,"ENST00000561679"
"ENST00000486187.5",0.52722957720586,1.19940377182684,0.912525395651116,-1.16468480796694,-0.79736005211583,-0.677113884601046,"ENST00000486187"
"ENST00000439028.3",0.835339134125157,0.729339349293983,1.11178525772906,-0.735956629386197,-1.20455048237581,-0.735956629386197,"ENST00000439028"
"ENST00000266604.7",-1.06501416659477,-0.893892288206336,-0.495246886791453,0.326055127753515,1.53876953672755,0.58932867711149,"ENST00000266604"
"ENST00000289269.7",-0.841769589646634,-0.87779149616396,-0.812025965620168,0.888366543416006,1.42254200717323,0.220678500841524,"ENST00000289269"
"ENST00000587928.5",0.242779057077844,0.414227747534665,1.66288917185261,-1.14260199276332,-0.64214198626703,-0.535151997434764,"ENST00000587928"
"ENST00000546538.1",0.834722430911221,1.03407167239925,0.829025297808503,-0.981453018285355,-1.09317732762715,-0.623189055206465,"ENST00000546538"
"ENST00000565396.5",1.15582675383634,0.325259036290355,1.11039692028398,-0.649901984036073,-0.87579218825013,-1.06578853812447,"ENST00000565396"
"ENST00000447566.5",0.87801310839258,0.594348063715776,1.07820824513342,-1.38564152768862,-0.342902466665256,-0.8220254228879,"ENST00000447566"
"ENST00000311331.12",-1.03192463873911,-0.91866797720329,-0.718302366348239,0.572152350363717,1.20600896030367,0.890733671623248,"ENST00000311331"
"ENST00000536272.5",-1.09385796509541,-1.04534243657715,-0.493663974985466,0.668560589018924,0.769065202501391,1.19523858513771,"ENST00000536272"
"ENST00000434457.7",-0.779368600649083,-1.11342110961114,-0.677129411662402,1.10718967805768,1.17786000784495,0.284869436019988,"ENST00000434457"
"ENST00000586054.2",0.671935184032951,0.768223200990953,1.17731290807529,-1.00493985581958,-0.444162413991181,-1.16836902328844,"ENST00000586054"
"ENST00000558353.1",0.817300830120698,0.904076632707306,0.991159425161554,-1.10849777457112,-0.894295594424401,-0.709743518994039,"ENST00000558353"
"ENST00000371712.4",1.11273406065449,0.541728599063027,0.98789859947509,-0.834415465260647,-1.18842520123461,-0.619520592697344,"ENST00000371712"
"ENST00000359060.5",0.369360217846558,0.87053330365963,1.23175795662641,-1.16881877490239,-0.219158744329866,-1.08367395890035,"ENST00000359060"
"ENST00000380815.5",-0.983009717392018,-1.13698250512334,-0.486717869327666,0.500945381971516,1.18704571029917,0.918718999572336,"ENST00000380815"
"ENST00000398160.6",0.641310230042245,0.33762519063063,1.45997109920718,-0.910833166678704,-0.348047695333994,-1.18002565786736,"ENST00000398160"
"ENST00000439706.5",-1.07916870765434,-0.718292725243367,-0.890646486224902,0.96824495940906,0.625691542678078,1.09417141703547,"ENST00000439706"
"ENST00000530451.1",0.375428808263345,1.2030574030384,1.00468868509616,-0.700862857521048,-0.677007680377532,-1.20530435849933,"ENST00000530451"
"ENST00000367385.9",-0.955948895566539,-1.09820221595788,-0.511295181505269,1.01377446561395,1.21578445738719,0.335887370028549,"ENST00000367385"
"ENST00000265260.8",-1.04314638337438,-0.805652125019078,-0.688168623949765,0.876601083382153,1.39690917248246,0.263456876478608,"ENST00000265260"
"ENST00000554869.5",0.435647374004923,0.601921261394974,1.43556315475405,-1.15279965576104,-0.354817847586547,-0.965514286806354,"ENST00000554869"
"ENST00000253251.12",-0.785329921411321,-1.08325171192724,-0.619147654671751,0.191248819450078,1.42481883312399,0.871661635436247,"ENST00000253251"
"ENST00000567954.6",-0.972497402144298,-1.09564006779947,-0.577152021350222,1.10510440047936,0.531999710609993,1.00818538020464,"ENST00000567954"
"ENST00000290039.6",1.21691151854041,0.962278065246103,0.454358261754888,-1.0469184625416,-0.666880549640695,-0.919748833359105,"ENST00000290039"
"ENST00000703646.1",-0.95235070216342,-0.789444690400582,-0.850267579190224,0.399472553261591,0.793354974032356,1.39923544446028,"ENST00000703646"
"ENST00000613488.3",0.97295756845628,0.188895778110791,1.33761519868861,-1.14268134050893,-0.644473624460264,-0.712313580286482,"ENST00000613488"
"ENST00000596648.1",0.673664105533847,1.03633629735394,0.987488600077417,-0.963898612312652,-0.686127461185064,-1.04746292946749,"ENST00000596648"
"ENST00000368220.1",-1.16318683866668,-0.878825564089306,-0.386979230333939,0.292921805995693,1.49094669158534,0.645123135508898,"ENST00000368220"
"ENST00000537590.5",-1.19867232031122,-0.728421816904853,-0.628465379401605,0.718749464602557,1.38428119818853,0.452528853826582,"ENST00000537590"
"ENST00000218340.4",-1.27129513796413,-0.61372868729303,-0.707666751674616,0.626253762543908,1.28382021321501,0.68261660117286,"ENST00000218340"
"ENST00000158771.9",-1.21645932610002,-0.864335789588542,-0.462223499947113,0.440386587088328,1.32973001989607,0.77290200865127,"ENST00000158771"
"ENST00000520371.5",0.761049479812167,1.09759526188147,0.73866306109045,-1.1251690181572,-1.13660877397976,-0.335530010647126,"ENST00000520371"
"ENST00000537251.1",1.07053696059725,0.782484512418006,0.797044872056384,-1.30304433311897,-0.698304062805014,-0.64871794914765,"ENST00000537251"
"ENST00000470472.5",0.468824661147268,1.1072687578991,0.862220228277936,-1.50613249523241,-0.233905661079037,-0.698275491012857,"ENST00000470472"
"ENST00000506636.1",-1.02046367817723,-0.735976973355633,-0.830384680602903,0.946808818749967,1.31304934883407,0.326967164551731,"ENST00000506636"
"ENST00000525064.5",0.395321469598197,1.28947568968303,0.79415548228407,-1.00472344389911,-0.260593146533662,-1.21363605113252,"ENST00000525064"
"ENST00000396525.7",-1.1917611283747,-1.00427555465946,-0.383404966505149,1.02944417957711,1.06059920553208,0.48939826443012,"ENST00000396525"
"ENST00000553851.3",-0.871793175018866,-0.849814781088299,-0.741156628460004,0.110127765795308,1.48364577930652,0.868991039465344,"ENST00000553851"
"ENST00000503585.6",-0.810097177652678,-0.77943382048827,-1.03464521352478,0.449033885732252,0.865668859239354,1.30947346669412,"ENST00000503585"
"ENST00000369931.3",0.109580138158195,0.860210888556673,1.47764861102916,-1.02405156594325,-0.673709883480132,-0.74967818832065,"ENST00000369931"
"ENST00000391839.6",-0.805498491983256,-1.02930360711286,-0.845591054857754,1.19902158553442,0.596120215516034,0.885251352903416,"ENST00000391839"
"ENST00000289361.11",-1.2344836443747,-0.579178158038442,-0.824435325540571,0.57645872038636,0.989418304424796,1.07222010314256,"ENST00000289361"
"ENST00000617117.1",-1.02654286711311,-1.12642271364304,-0.427263787933567,0.438361548659114,1.13752047436859,1.00434734566202,"ENST00000617117"
"ENST00000156471.10",-0.724519501413271,-0.826880050536496,-1.13220729133136,0.71559118519493,0.80960317889321,1.15841247919299,"ENST00000156471"
"ENST00000656081.1",-1.10121962674439,-1.00546139833183,-0.590509075210759,0.941622579390129,0.877783760448426,0.877783760448426,"ENST00000656081"
"ENST00000696210.1",-1.25779116684089,-0.429991024621882,-0.952367310534421,0.882451748925693,0.914861516183449,0.842836236888049,"ENST00000696210"
"ENST00000374021.1",-1.22773540073072,-0.629979036906747,-0.773705047925163,0.807126404446618,1.21355742457429,0.610735656541712,"ENST00000374021"
"ENST00000556972.6",0.886057574337748,0.738793671232847,1.06263416068051,-0.601345565547977,-1.07689535583422,-1.00924448486891,"ENST00000556972"
"ENST00000553700.5",-0.746878216460348,-0.716378387955782,-1.06545551067426,0.275534916984778,1.42613513659863,0.827042061506983,"ENST00000553700"
"ENST00000361242.9",-0.489780729954789,-1.14547265022246,-1.0326780884637,0.817065858778522,0.949253376891855,0.90161223297057,"ENST00000361242"
"ENST00000591952.5",0.147998754056705,1.24681769491941,1.09922024414356,-0.641652347396645,-0.716579145786649,-1.13580519993638,"ENST00000591952"
"ENST00000297071.9",-1.19881848420905,-0.839544277053788,-0.499944260237225,0.353460451282999,0.872942275537129,1.31190429467994,"ENST00000297071"
"ENST00000588737.5",1.21951243816571,0.501363170530341,0.894482368608563,-1.00691151454584,-0.526820215229863,-1.08162624752891,"ENST00000588737"
"ENST00000472217.1",0.989635320551668,0.412621754654628,1.18209299495509,-0.474307448874898,-1.08595578412733,-1.02408683715915,"ENST00000472217"
