"","SRR8832553_OE","SRR8832554_OE","SRR8832555_OE","SRR8832550_CTL","SRR8832551_CTL","SRR8832552_CTL"
"COL5A1",-0.984806784317703,-0.952340614357995,-0.729185797999138,1.01294487386966,1.14180305790453,0.51158526490065
"SLC6A9",-0.990646886464261,-0.66289167106377,-1.05080261235125,0.913140093919356,1.03158173202105,0.759619343938876
"PLAU",-0.892390479497378,-0.802387516433009,-0.98606190893694,0.790766056731116,1.24168055297007,0.648393295166139
"STK4",-1.14722454995001,-0.73820227027637,-0.788054823889563,0.791915941020545,1.18637115493397,0.695194548161433
"BMP8B",-0.7364338944046,-0.998843083295882,-0.977060918662894,1.08773439726475,0.847623072507351,0.776980426591272
"SGPL1",-0.999921670241313,-0.844892386529,-0.869001527673529,0.683047282546355,0.979423649850567,1.05134465204692
"SH3BGRL",1.10059872547716,0.747357917941008,0.838776015154662,-1.14458424225644,-0.888141342262688,-0.654007074053695
"OBSL1",0.55902212134624,1.19873864073433,0.923049912990834,-0.91114063902226,-0.849795648305592,-0.919874387743548
"TMEM198",0.759329356727109,0.77805175704906,1.17128780526032,-0.912324990366987,-0.911894674192856,-0.88444925447665
"STMN1",-0.750297031654894,-1.08726526967311,-0.825270582410255,1.06320891392141,0.513433348822812,1.08619062099404
"NIPAL3",-0.923048527154837,-0.843527883431541,-0.937347319039143,0.88829984109467,1.15327117702125,0.662352711509597
"EPB41L4B",-0.955246609070901,-0.850423271194243,-0.919204346394757,0.864280380829934,1.07427997570437,0.786313870125593
"AR",0.90235625586656,0.944086933623649,0.885635129502518,-0.931888123196802,-1.00340439558094,-0.796785800214981
"SLC38A10",0.988860380858661,1.08396068435672,0.618868952493623,-0.773815338976615,-1.07355361456192,-0.844321064170469
"ZNF367",-1.09144176544987,-0.53443010584097,-1.04627865791401,1.06886021168194,0.820463120234729,0.782827197288182
"MFSD14B",-0.905195308110239,-0.859136727778004,-0.960221286674232,0.758231776207169,0.904563764662824,1.06175778169248
"CARD19",-1.0694324076642,-0.872861293346053,-0.775972534216355,1.03291593104846,0.791802911882635,0.893547392295518
"IRS2",-0.859284789198487,-0.886911663392511,-0.912931056740927,1.22951396519901,0.947155867852096,0.482457676280817
"GNL1",-0.786607780092643,-0.735897375045504,-1.17368326108643,1.01713638281075,0.934385306319225,0.744666727094596
"HS6ST3",0.529317642948296,1.0594919529283,1.07328150678215,-0.760019908847814,-0.779573113056182,-1.12249808075476
"GPR157",0.963928582265357,0.962075084252297,0.805260183808605,-0.827946600886742,-0.950014392611399,-0.953302856828119
"ST8SIA6",-0.994724962049782,-0.962608080512839,-0.761929902883381,0.806025823025854,0.848325011977442,1.0649121104427
"MAOB",0.591867208181267,0.858207451862837,1.224425286925,-1.02836927421495,-0.85080911176057,-0.795321560993577
"PODXL_ENST00000378555",0.735460229145527,0.713610360735809,1.23959618065379,-0.868548974947016,-0.945187920798304,-0.874929874789812
"TPD52",1.09609320161639,0.875113510972726,0.710533293740341,-1.0679043200963,-1.01337126015013,-0.600464426083032
"PCNA",-0.949373993501617,-0.947863469237523,-0.758151326152789,0.634514071268375,0.709709066163779,1.31116565145977
"C4orf46",-0.937877388153513,-0.964066995949872,-0.814096536590189,0.692493256723408,0.986394938831142,1.03715272513903
"TMEM170B",-0.842412529192753,-0.906987421196965,-0.930312287371505,1.03700022525385,1.11936032771615,0.523351684791228
"NEDD9",-0.65613512121258,-0.794966600073612,-1.17429276182657,0.913206658594557,1.21582390995518,0.496363914563034
"MBTPS2",-0.908932084096944,-0.694269905604611,-1.08756975665796,0.68517571327302,0.883738562805702,1.12185747028079
"RPS6KA3",-1.10116968142021,-0.626224647824783,-0.962753200557791,0.874869573189643,1.07401280139418,0.741265155218955
"REEP5",-0.927135265500298,-0.818088690092062,-0.958956994154386,0.629502876923118,1.07692535342582,0.997752719397806
"GDI2",-0.943329759307875,-0.802990838005522,-0.958978256463124,0.65397670155962,0.941850066558409,1.10947208565849
"CALML5",0.959066423133644,0.831373971664168,0.932292199438431,-1.02222613031209,-0.970737238590531,-0.729769225333617
"HAUS6",-1.00220087353542,-0.850677358214704,-0.880034361485838,0.982220759061321,0.886800070395441,0.863891763779205
"SLC7A1",-0.802319483361437,-0.804833203255778,-1.00631868128482,1.14595458233364,1.12480507191529,0.342711713653107
"ZDHHC21",-1.05767912052291,-0.767664989097809,-0.835115025714002,0.856182135577606,1.24406878600539,0.560208213751721
"SLC5A3",-0.801359422665075,-0.977289524272326,-0.875908603295281,0.924651222959736,1.24194424140646,0.487962085866484
"NUP58",-0.88754008679671,-0.674487238072902,-1.02538506836942,0.301372242064281,1.11053925900012,1.17550089217463
"AK3_ENST00000381809",-0.950812545605691,-0.842116945456518,-0.896762120902808,0.590699684770346,0.925394031691105,1.17359789550357
"MCM5",-0.865730988006989,-0.917184630241733,-0.947690445752196,0.782889821259064,0.946939019124507,1.00077722361735
"RAD1",-1.11865411110153,-0.685450405985213,-0.898703205153139,0.910515443502872,1.03014071133028,0.76215156740673
"RSAD2",-1.01164004594453,-0.860938882469145,-0.808224636841406,0.59181438017485,0.886444875324494,1.20254430975574
"CDH18_ENST00000382275",0.974910639203186,0.594759746607893,1.11257622122935,-1.09380412503151,-0.793216731893079,-0.795225750115837
"NYNRIN",-0.903761611371997,-0.888052146071487,-0.840923750169958,1.11293314184828,1.14324455514562,0.376559810619542
"FILIP1L",0.891348738596988,1.03676479339591,0.777763296602902,-0.721915812669217,-1.12704965117075,-0.85691136475583
"LOXL2",-0.816638573111898,-1.01670476260015,-0.818068552969109,0.664831474835322,0.665475511564906,1.32110490228092
"RTF1",-0.732851066064373,-0.965470278204308,-1.02001372071019,0.778311974357405,0.932902645198908,1.00712044542255
"ABCA12_ENST00000389661",0.780336260949816,1.19465653052251,0.704344115850943,-0.673617676017285,-0.967118396209229,-1.03860083509676
"ACSL3",0.691685638481334,0.938425524252512,1.07543474744626,-0.994866589306241,-0.980633748455286,-0.730045572418581
"RP1-206D15.6",0.785124608810201,0.843987309003591,1.08779147666224,-0.986308013492772,-0.771247729401453,-0.959347651581807
"PKIB",1.1537575470819,0.751407452122272,0.790403392099119,-1.01945853186188,-0.704778876806957,-0.971330982634457
"OAS2",-1.06869113098148,-0.956146159348572,-0.579190027480125,0.404029289718774,0.988223856165279,1.21177417192612
"SDK2",1.0699212155791,0.570685467075224,1.04630111256173,-0.869444624284933,-0.791854452476511,-1.02560871845461
"SERPINA3_ENST00000393078",-0.925213089345501,-0.91957858750422,-0.838444866735333,0.674915554303184,0.755988615978955,1.25233237330292
"SERPINA3_ENST00000393080",-0.780543781622797,-0.930635020816235,-0.910682430443327,0.473525566629516,0.788311361988055,1.36002430426479
"MTPN",-0.953443089411876,-0.841341448709952,-0.936015486095505,0.799015612416701,1.00225424655525,0.929530165245381
"MAF",-0.987795657353854,-0.874692147189594,-0.8717953730898,0.960259060702841,0.845370930780672,0.928653186149737
"SFXN3",-0.882675628833418,-0.887763946880186,-0.92821115694263,1.19992197510255,0.813692701921702,0.685036055631986
"P2RY2",-0.842788682507861,-0.725480035924653,-1.12634672829207,1.08577347101127,0.908437140488757,0.700404835224552
"KRT80_ENST00000394815",-0.944332312026449,-0.841557586052905,-0.946555623645706,0.858438653374463,1.0117763311511,0.862230537199492
"C5orf24",-0.828598209866807,-0.981804267402288,-0.891976926956964,0.920628178145572,1.13478911274588,0.646962113334609
"PML",-0.837497280563905,-0.96233656782672,-0.85581054695648,1.30604847384457,0.783489614731077,0.566106306771457
"MVP",-1.0091978122358,-0.736852191555936,-0.867121269209956,0.532371898367957,0.695155953737646,1.38564342089609
"QPRT",1.13828973061494,0.749121662860957,0.824507387730973,-0.96596015189994,-0.927915679212076,-0.818042950094852
"PURB",-0.746985689200532,-1.0379490941172,-0.875996634896396,0.883024157781718,1.23326103445391,0.544646225978501
"TRPS1",0.946250040497155,0.512206985037482,1.18655604852753,-0.940181816798947,-0.631992226368514,-1.0728390308947
"AREG",-0.587604875416873,-0.861261699801626,-1.23164627044664,0.916874880751709,0.889796348581852,0.87384161633157
"PANX2",-0.894167577236001,-0.952601744441663,-0.847816727320039,1.19298633557179,0.859436431220673,0.64216328220524
"ATP2A3",0.990814491822516,0.748956141453031,0.985529878059254,-0.935265179521968,-0.963017665286508,-0.827017666526328
"MET",0.825580814841527,0.952078550475382,0.951948996797101,-0.965594047441864,-0.788437013198091,-0.975577301474056
"TMEM123",-0.794350192038211,-0.870390590043738,-0.947890573837263,0.752034820811122,1.38662345218782,0.473973082920267
"TFF3_ENST00000398431",0.938731758704657,0.974461894020297,0.820288838717207,-0.963451673327821,-0.913204484974729,-0.856826333139613
"RAB1A",-0.958355427788938,-0.837757591237417,-0.938286499298832,0.951465496251416,0.939540306607695,0.843393715466076
"BAZ1B_ENST00000404251",-0.85160797989188,-0.889530741340162,-0.96344920018274,0.9768433083477,1.0967789127169,0.630965700350184
"PP14571_ENST00000404891",-0.723194014241878,-0.763881534060895,-1.19405824008018,0.675543462862132,0.99427777304818,1.01131255247263
"MEX3C",-0.904704721620539,-0.840460459467681,-0.890528054603125,0.511614198397368,1.34882375843016,0.775255278863818
"MATN3",-0.977008824792553,-1.02034704530519,-0.685724120532243,0.660271076955119,1.17310208862281,0.849706825052056
"TONSL",-0.845816920516978,-0.704855723648697,-1.13595278769261,1.0577496211566,0.97557596035145,0.653299850350244
"APOL6",-1.13168820445482,-0.98127860634448,-0.579385529109233,0.900822875320394,0.942752759189515,0.848776705398621
"LNPK",-1.08904527796537,-0.904708576572625,-0.684929491184863,1.19197391425648,0.757498390097398,0.729211041368985
"IL1R1",-0.979288573923532,-0.861464607884345,-0.823527368591094,1.06945668657803,1.11772904724626,0.477094816574687
"SUN1",-0.936626076300076,-0.889616198310494,-0.807053917091919,1.07625691838827,1.17187951266434,0.385159760649875
"LMBR1_ENST00000415428",-0.92795071596614,-0.81064844581517,-0.921949819138626,1.13410001110676,1.0636899846827,0.462758985130471
"SLC4A10",0.835805840096466,1.05110312294517,0.841279959145149,-0.879056800500913,-0.981457152870339,-0.867674968815532
"ECE1",-1.23675231589663,-0.743703333476748,-0.69198507105235,0.9100349982071,1.05047344261166,0.71193227960697
"PDZK1",-0.883052014480874,-1.01645349270475,-0.810826072511861,0.672256844480813,0.999050635646605,1.03902409957007
"AGR2",0.99095646209385,0.830386590096316,0.882361358257734,-1.13729316228573,-0.904951257493258,-0.661459990668905
"AKR1C2_ENST00000421196",1.1349877004405,0.922470468393657,0.636581055414117,-1.02867468659109,-0.905909935054897,-0.759454602602286
"AF011889.5",0.529480360262363,1.20976296054139,0.931151746314354,-0.863389134913811,-0.829325695539262,-0.977680236665034
"DSCAM-AS1_ENST00000422749",1.13367969730547,0.747581050601496,0.830129329282889,-0.915441164504473,-0.987499422709824,-0.808449489975558
"UBE2W",-0.933895134602631,-0.939206605447305,-0.85437002962388,0.950795269108411,1.01772400054248,0.758952500022923
"RAD51",-0.836607041427759,-1.05368284019227,-0.779807596172728,1.11351500196987,1.03358624553765,0.522996230285242
"ATF5",-0.859316363257645,-0.940051057996112,-0.928792986132639,1.05592607938445,0.804029190314667,0.868205137687276
"RP11-524H19.2",1.08708376252192,0.63120992662563,0.981882108084313,-0.981882108084313,-0.946814889938445,-0.771478799209103
"MYH14",-0.759038284603428,-1.11196189915146,-0.823706912290486,0.919368425656008,1.09714074207819,0.678197928311173
"CALCR",0.933536823872728,0.842748122350202,0.925684812781506,-1.05205497183804,-1.04113227869962,-0.608782508466775
"HMGCLL1",0.527957904176734,0.952369357865249,1.19457189335604,-0.873871063463422,-0.930088694679789,-0.870939397254809
"GBE1",0.565355625099135,1.12318237319308,0.974983625192,-1.14911596469722,-0.780241430908595,-0.734164227878404
"ZNF652",-0.807211407587359,-0.943287163056278,-0.961622469797595,0.703933978861118,1.10890434442663,0.899282717153486
"AC079613.1",1.35379755656266,0.609100084071998,0.665303666901483,-1.02870978863439,-0.889662124714247,-0.709829394187507
"AKIRIN1",-0.840266512311606,-0.743644342189639,-1.08333214223861,0.936538191258481,0.555059472861649,1.17564533261973
"SUMF2",0.767269701988463,0.630016951644822,1.23851295742821,-1.03491747987403,-0.547463289685775,-1.05341884150169
"TNIK",0.869224221405293,0.882532659529394,0.959481658158891,-0.785318750576754,-0.771033802317761,-1.15488598619906
"GPD2",-0.839255644894609,-0.937514918457935,-0.940249038704687,0.909765271558692,1.09321952863601,0.714034801862531
"NCOA7",-1.11218439857461,-0.887511308002771,-0.710858546710661,0.85709996112866,0.83243261184238,1.02102168031701
"TGFBI_ENST00000442011",-0.943499877153841,-0.824276777263992,-0.960641413762096,0.92004766135741,1.01810268919411,0.790267717628407
"DSCAM-AS1_ENST00000444046",0.89158153079149,0.555087206313911,1.21894978731106,-0.854819331399737,-1.04841888769443,-0.762380305322297
"CLDN9",-0.679749552328266,-1.0352787120715,-0.97443564035753,0.823624944234304,0.71203698302103,1.15380197750197
"PODXL_ENST00000446198",1.11058247248459,0.972586163139548,0.595644006556776,-0.855167248686793,-0.722430694936247,-1.10121469855787
"AK3_ENST00000447596",-0.988665932884648,-0.894406398060872,-0.764211961837743,1.26994467271065,0.885221659923516,0.492117960149098
"LMBR1_ENST00000448926",-0.93768523072665,-0.926520732740007,-0.825632668427885,0.602283473381535,0.904228690907254,1.18332646760575
"AC009133.22",0.735304090804226,1.00746952732671,0.968254773753792,-0.709125688374145,-1.00959078414622,-0.992311919364364
"ITGB4",-0.780736572249982,-0.953694797910569,-0.959855450232043,0.735107173069522,0.755961615793243,1.20321803152983
"RNF223",-0.841303095022107,-0.90445477617091,-0.977959606906799,0.738210363436932,0.963668547855742,1.02183856680714
"NAALADL2",0.930447598804283,0.747649385343725,1.04070422700517,-0.779252263465086,-0.924701066974657,-1.01484788071343
"DSCAM-AS1_ENST00000455354",0.763691342879736,1.08090538482976,0.852805226747661,-1.12488779957095,-0.884667904606859,-0.687846250279355
"CLSTN2",-0.781012557509681,-0.769886207967049,-1.12043173774891,1.07692699628243,1.0328861887245,0.56151731821871
"TSC22D1_ENST00000458659",-0.851053721371769,-0.922080836554239,-0.942767697010829,1.09058914538877,0.927672917952032,0.697640191596038
"AKR1C2_ENST00000460124",1.38088432458384,0.648344723092328,0.592081280234417,-0.921978681160424,-0.730630852851069,-0.968700793899096
"CNOT11_ENST00000462489",-0.904049292981743,-0.982283848546055,-0.80258084081776,0.878436450500929,1.19081911054641,0.619658421298216
"ADCY5",0.871931314512236,0.906145885943914,0.932954780713539,-0.878789061890048,-0.69543670667663,-1.13680621260301
"WDR82",0.45341582266474,0.849963877000299,1.32281466715634,-0.8869052923929,-0.976818731916711,-0.762470342511772
"CBR1_ENST00000466328",-0.926225170953805,-0.717925651038119,-1.05089396014172,0.804846668820279,0.735207462359842,1.15499065095352
"KLF6",-0.962359153081478,-1.01310387683983,-0.745738397303566,0.901728660883739,0.802487871731505,1.01698489460963
"HIGD1A",0.544003879099189,1.32570292861006,0.748664109736726,-1.12266300759336,-0.688145199389765,-0.80756271046285
"ARMCX3",0.751222276088485,1.0851063287965,0.883474308420117,-0.980136810529873,-0.913394798067234,-0.826271304707997
"SELENBP1",1.27614216923257,0.691551701495918,0.70526983543815,-0.964723516401933,-0.909247815780981,-0.798992373983723
"LRRC75A-AS1",0.564216201952455,1.16896499483719,0.923461100082034,-1.15543944430365,-0.733940045744364,-0.767262806823672
"CNKSR3",0.939819965439545,0.7558643328352,1.01445140611328,-0.825539666186523,-0.770645705551163,-1.11395033265034
"SERPINA3_ENST00000482740",-0.925631485212687,-1.00107586320424,-0.781767547722671,0.733058518463424,1.1315540211258,0.843862356550374
"FAM199X",-0.759856269736056,-0.956054770801241,-0.912450219054788,1.17797807673225,1.06912056992311,0.381262612936726
"TOB1",0.935935186270869,1.0832673324799,0.682013583973884,-0.970375221103608,-1.01688254214263,-0.713958339478406
"ANKRD50",0.673393021751613,0.600489103267143,1.34066611962517,-1.05820374281679,-0.60836388052565,-0.947980621301486
"LINC00504",0.81906720313678,1.17819715189581,0.695143342747642,-0.963474692019313,-0.732428686938422,-0.996504318822495
"TGFBI_ENST00000506699",-1.05386930127519,-0.667465119484223,-0.932861495061949,0.912646096813097,1.20558713826855,0.535962680739716
"TTC39B",-1.04646299840265,-0.920495357076733,-0.743889881374005,0.797525797055976,1.09410677035004,0.819215669447376
"CNOT8_ENST00000517876",1.15591107528111,0.564035445662995,0.943531453282426,-1.10371249478456,-0.677739330310525,-0.88202614913145
"TFF3_ENST00000518498",0.766850605085766,0.827436134381256,1.09644691064573,-1.06911051239421,-0.994204149177243,-0.627418988541296
"MTSS1",0.788571277610258,0.918495694957701,1.02219358773486,-0.932321225597272,-0.952888936278466,-0.844050398427084
"SLC25A30",-0.918604946826603,-0.94316499857154,-0.872086972388882,0.812811259401732,0.950555494691584,0.97049016369371
"LYN",0.789790809956034,1.336274451427,0.508644074589808,-0.76952774983133,-0.943951689954418,-0.92122989618709
"MGAT4B_ENST00000519836",-0.74391868777239,-0.943781280135722,-0.951914313131039,0.424689319138754,1.01687078571997,1.19805417618042
"CA2",0.700356810324384,0.820647636552326,1.17611748741159,-0.921205694079587,-1.00463346826068,-0.771282771948034
"G3BP1",-0.596504193659765,-1.03597951955534,-1.05433680309415,0.74021882213914,1.0648161603593,0.881785533810815
"NAT1",0.803836425710915,0.778903280109395,1.11386956880556,-1.12431640295258,-0.842322291497677,-0.729970580175611
"MGAT4B_ENST00000520969",-0.897231704500303,-0.982352284209431,-0.743897813913558,0.37018349952921,1.14741999548263,1.10587830761145
"MYBL1",-1.0463505193085,-0.870174417377654,-0.797161082014366,0.776254946136032,0.840088242257737,1.09734283030675
"MFAP3",-0.750972995259246,-0.792240364465902,-1.13323495102457,1.19361408767233,0.735937411546365,0.746896811531034
"SORBS3",-0.74463758946614,-0.929815427961593,-0.981447594861493,0.553667073894306,1.27637062058335,0.825862917811573
"COX6C",1.35119059003163,0.40267033712321,0.857969828067039,-0.853340005091001,-0.850139192723486,-0.908351557407388
"C6orf141_ENST00000526429",0.949193052909869,0.620576306936562,1.12268558825797,-0.945451000390287,-1.00312773266124,-0.743876215052878
"EID1",0.965345666115103,1.139146128582,0.547726176085276,-1.11793652758436,-0.914887169106494,-0.61939427409152
"KIAA1147",-0.945395070348472,-0.810119372366783,-0.901430468504423,0.956165270502781,1.22239798980809,0.478381650908804
"PP14571_ENST00000538012",-0.794100578233141,-0.951462888006923,-0.932576720017615,0.995582467590732,1.14765984567205,0.5348978729949
"SOAT1",0.661399357092529,0.899168185817036,1.14366571645945,-0.840505653620048,-0.893876008356207,-0.969851597392762
"AP000439.3",-0.812341341786857,-0.797059629297372,-1.03973803676819,0.548862157158437,1.29191436948181,0.808362481212167
"LATS1",-0.943558890462646,-0.867989097112484,-0.856296302858996,0.977209062456483,1.19099586066207,0.499639367315578
"TM7SF3_ENST00000543655",-0.9688684802369,-0.970419630818873,-0.695784338305393,0.870212970666171,1.28294731612054,0.481912162574453
"EVL_ENST00000544450",0.925267252764759,0.743147382827891,0.996245348204254,-0.528449398962708,-0.929991053658538,-1.20621953117566
"TM7SF3_ENST00000545344",-1.09398707098888,-0.841389664898398,-0.766268402416398,0.682187909902363,1.05218072063508,0.96727650776623
"CCND1",-1.00521740183305,-0.681253768000304,-1.02499558865957,0.997806970076349,0.930591798721745,0.78306798969483
"VDR",-0.95318117116228,-0.841945712279979,-0.940408259001926,0.961763036549914,0.880424682426135,0.893347423468135
"KRT4",-0.971458382502915,-0.73023294721351,-0.971458382502915,0.556302707663314,1.17946841549428,0.937378589061751
"ALDH6A1",1.13486591015733,0.930322753847333,0.602964606257446,-1.15132210993288,-0.698910799077974,-0.817920361251255
"SERPINA3_ENST00000553947",-0.866972477580143,-0.909929542261085,-0.885490394613725,0.47517688057358,0.99731459836606,1.18990093551531
"RP4-773N10.4",-0.959565815799799,-0.866101612962157,-0.903487294097214,0.928411081520585,0.778868356980356,1.02187528435823
"C14orf132",-0.838909264870893,-0.890966033780438,-0.967462511331049,1.09291210219226,1.00822167907633,0.596204028713789
"PRKCH",-0.935339591319674,-1.0011861761356,-0.765068130574052,0.645289194048372,0.969653704817463,1.08665099916349
"EVL_ENST00000555848",0.652749050799594,0.991164169771033,1.04740818502246,-1.03508772363308,-0.988564276211879,-0.667669405748126
"TMPO_ENST00000556029",-0.914302471905359,-0.775844151578601,-1.01993788937863,1.07824985210299,0.698064412404506,0.933770248355087
"RFX7",-0.848492496236607,-0.973617626261135,-0.90866399391982,1.02064786522247,0.8902127025581,0.819913548636994
"LINC00052",0.943594891598881,0.680852947477745,1.08461457912152,-0.968335187655485,-0.9623975166019,-0.778329713940765
"MON1B",0.752717371544511,0.901077739898412,1.0506613742798,-1.07150534292645,-0.681943559350052,-0.951007583446226
"SRGAP2",-0.737189548760868,-1.15647693852747,-0.770909280228047,0.71186051773307,1.21249076682097,0.740224482962346
"C16orf72",-0.837176262180231,-1.05357718386792,-0.823285494821914,0.713654151100356,0.975291423649313,1.0250933661204
"FAM220A",-0.736856800722583,-0.868896004196583,-1.09869262135941,0.706676143344262,1.00031422193103,0.997455061003289
"TBKBP1",1.34645987732276,0.766938155886767,0.519699664245055,-0.775114969791329,-0.959900895099896,-0.89808183256336
"SLC16A6",-1.01853446556567,-0.733639217441327,-0.969819317490365,1.00043975935946,0.837765325885215,0.883787915252679
"GREB1L",0.501013607314296,0.818220394803756,1.32151790692933,-0.95061176557857,-0.868961402164545,-0.821178741304265
"FMNL1",-0.775728524692727,-0.788547447583755,-1.14260950921568,0.885037067789098,1.02929915293429,0.792549260768776
"BCAS3",-0.576651622741148,-0.915894494480311,-1.17252562812656,0.884472159166988,0.68265178700623,1.09794779917479
"AKR1C2_ENST00000604507",0.426052850966752,1.41791347121175,0.744674427023517,-0.843150913725067,-0.774792102861979,-0.970697732614971
"RP3-325F22.5",1.01991853502039,0.635446626531025,1.05195786072783,-0.934480333133861,-0.838362356011521,-0.934480333133861
"PPM1K",0.660434717797572,0.863094746244696,1.16878346379273,-0.900986110065488,-1.03100889779382,-0.760317919975687
"SRRM3",-0.842411259781442,-0.970784892029915,-0.922085129510797,0.907951412390225,0.870444658389918,0.956885210542008
"PLCD3",-0.647307164836486,-1.0592352854224,-0.983530784606283,0.674179796411981,1.05917983698177,0.956713601471412
"EXOC5",-0.786213160839904,-0.924418803978924,-1.00820887698616,0.909039234612516,1.05785560439612,0.751946002796357
"RP11-295K3.1",0.929092014699001,0.644305374902073,1.13048785366646,-0.966075372645072,-0.855439684483883,-0.882370186138586
"RP11-40A7.2",-0.9112386348805,-0.782880923090626,-1.03414971891079,0.97269130420168,0.870024094549957,0.885553878130282
